x,y,z,Tiempo,time stamp
-0.002291303,0.07180773,-0.08426517,0.0963808,27/07/2021 01:02:49 a. m.
-0.003293406,0.07204439,-0.08660974,0.1013238,27/07/2021 01:02:49 a. m.
-0.005063642,0.07353209,-0.08890767,0.1050362,27/07/2021 01:02:49 a. m.
-0.006373655,0.07430424,-0.09003906,0.0957788,27/07/2021 01:02:49 a. m.
-0.006437529,0.07438104,-0.08945794,0.1009177,27/07/2021 01:02:49 a. m.
-0.006054264,0.07377496,-0.08947998,0.1001212,27/07/2021 01:02:49 a. m.
-0.005642224,0.07448514,-0.09003177,0.0963457,27/07/2021 01:02:49 a. m.
-0.004910748,0.07469589,-0.09060028,0.1040754,27/07/2021 01:02:50 a. m.
-0.005835075,0.07487315,-0.0917457,0.1000533,27/07/2021 01:02:50 a. m.
-0.005234208,0.0754027,-0.09401947,0.0982533,27/07/2021 01:02:50 a. m.
-0.006156515,0.07597796,-0.09915809,0.101268,27/07/2021 01:02:50 a. m.
-0.008120459,0.07714666,-0.1047899,0.1014258,27/07/2021 01:02:50 a. m.
-0.008755144,0.07858682,-0.1074559,0.0955375,27/07/2021 01:02:50 a. m.
-0.008098353,0.07924315,-0.1096486,0.1020017,27/07/2021 01:02:50 a. m.
-0.006653,0.08127145,-0.1115673,0.1020612,27/07/2021 01:02:50 a. m.
-0.005936805,0.08190101,-0.1137282,0.097853,27/07/2021 01:02:50 a. m.
-0.004902083,0.08345848,-0.1162446,0.1007693,27/07/2021 01:02:50 a. m.
-0.0057416,0.08236498,-0.1223072,0.1002475,27/07/2021 01:02:51 a. m.
-0.005611401,0.08361176,-0.1272573,0.0981396,27/07/2021 01:02:51 a. m.
-0.006269317,0.08495492,-0.1321946,0.1024733,27/07/2021 01:02:51 a. m.
-0.004954223,0.0868578,-0.135728,0.0988849,27/07/2021 01:02:51 a. m.
-0.001570847,0.09027392,-0.1374085,0.0992727,27/07/2021 01:02:51 a. m.
0.0001645498,0.09203023,-0.1384871,0.1014067,27/07/2021 01:02:51 a. m.
0.0008092485,0.09274729,-0.1393813,0.1017781,27/07/2021 01:02:51 a. m.
0.0001645498,0.09311987,-0.1410203,0.097794,27/07/2021 01:02:51 a. m.
-0.001570847,0.09178454,-0.1409969,0.0992978,27/07/2021 01:02:51 a. m.
-0.00442962,0.0894325,-0.1407848,0.1008713,27/07/2021 01:02:51 a. m.
-0.006373655,0.0857278,-0.1410981,0.0988489,27/07/2021 01:02:52 a. m.
-0.005415481,0.08388046,-0.1405995,0.1033884,27/07/2021 01:02:52 a. m.
-0.003777925,0.08296775,-0.1416044,0.0976695,27/07/2021 01:02:52 a. m.
-0.001640301,0.08308587,-0.1434718,0.0993373,27/07/2021 01:02:52 a. m.
0.0007447265,0.08192902,-0.1465671,0.101304,27/07/2021 01:02:52 a. m.
0.0003363974,0.07996891,-0.1507865,0.0985227,27/07/2021 01:02:52 a. m.
-0.001892414,0.07802526,-0.1551516,0.1033982,27/07/2021 01:02:52 a. m.
-0.006480958,0.07497337,-0.158796,0.0971686,27/07/2021 01:02:52 a. m.
-0.0123806,0.07253522,-0.1622369,0.1026192,27/07/2021 01:02:52 a. m.
-0.01301502,0.07305262,-0.1642016,0.0989152,27/07/2021 01:02:52 a. m.
-0.009525348,0.07517862,-0.1645514,0.0978469,27/07/2021 01:02:53 a. m.
-0.006186474,0.0769205,-0.1636058,0.0991451,27/07/2021 01:02:53 a. m.
-0.001794439,0.07722687,-0.1605271,0.1025947,27/07/2021 01:02:53 a. m.
0.0003284998,0.07841813,-0.1606218,0.1001888,27/07/2021 01:02:53 a. m.
0.0002331249,0.07743723,-0.1647977,0.0989334,27/07/2021 01:02:53 a. m.
-0.000678543,0.07529751,-0.1705418,0.0993406,27/07/2021 01:02:53 a. m.
0.0009456687,0.07392588,-0.1736909,0.1017881,27/07/2021 01:02:53 a. m.
0.0003011562,0.07313927,-0.1765565,0.0981366,27/07/2021 01:02:53 a. m.
0.0008811466,0.07195095,-0.1797355,0.1027345,27/07/2021 01:02:53 a. m.
0.002090517,0.07412183,-0.1808133,0.0950743,27/07/2021 01:02:53 a. m.
0.002030779,0.07458664,-0.181334,0.1010544,27/07/2021 01:02:54 a. m.
0.002317946,0.0735342,-0.1836895,0.100027,27/07/2021 01:02:54 a. m.
