x,y,z,Tiempo,time stamp
0.001812685,0.08203374,-0.09050037,0.1017851,27/07/2021 12:21:14 a. m.
0.001512323,0.08131804,-0.09218104,0.1105016,27/07/2021 12:21:15 a. m.
0.0002060272,0.08075489,-0.09331755,0.0919492,27/07/2021 12:21:15 a. m.
-0.0009672157,0.08005968,-0.0950294,0.0988202,27/07/2021 12:21:15 a. m.
-0.001692113,0.08010031,-0.09781013,0.1007622,27/07/2021 12:21:15 a. m.
-0.0005171113,0.08108557,-0.09937917,0.0993519,27/07/2021 12:21:15 a. m.
0.003684964,0.0840615,-0.1012368,0.0975138,27/07/2021 12:21:15 a. m.
0.00717479,0.08683743,-0.1030374,0.1025476,27/07/2021 12:21:15 a. m.
0.008150741,0.08821712,-0.1049764,0.0982164,27/07/2021 12:21:15 a. m.
0.009267002,0.08953813,-0.1074239,0.1011919,27/07/2021 12:21:15 a. m.
0.008814976,0.09057301,-0.1098928,0.0993875,27/07/2021 12:21:15 a. m.
0.007181272,0.09065714,-0.1114748,0.0990306,27/07/2021 12:21:16 a. m.
0.00568977,0.09282198,-0.1126072,0.0998511,27/07/2021 12:21:16 a. m.
0.005018607,0.09398988,-0.1139255,0.1003016,27/07/2021 12:21:16 a. m.
0.004102945,0.09402797,-0.1139167,0.1030628,27/07/2021 12:21:16 a. m.
0.002791796,0.09324192,-0.1130421,0.0976849,27/07/2021 12:21:16 a. m.
-0.002434064,0.09290444,-0.1110103,0.1026618,27/07/2021 12:21:16 a. m.
-0.00936548,0.09394777,-0.1076843,0.0985069,27/07/2021 12:21:16 a. m.
-0.01406561,0.09481499,-0.1059913,0.0979047,27/07/2021 12:21:16 a. m.
-0.01742964,0.09620693,-0.1042417,0.1021698,27/07/2021 12:21:16 a. m.
-0.02018316,0.09565084,-0.102817,0.0965048,27/07/2021 12:21:16 a. m.
-0.02236974,0.09424949,-0.1014987,0.1025744,27/07/2021 12:21:17 a. m.
-0.02445393,0.09282496,-0.1011787,0.1006056,27/07/2021 12:21:17 a. m.
