x,y,z,Tiempo,time stamp
0.002388235,0.07624702,-0.08126174,0.1019922,27/07/2021 12:45:14 a. m.
0.003514353,0.0771827,-0.08184452,0.1054526,27/07/2021 12:45:14 a. m.
0.002012383,0.07804777,-0.08129576,0.089895,27/07/2021 12:45:14 a. m.
-0.000456769,0.07778957,-0.08185363,0.1047323,27/07/2021 12:45:14 a. m.
-0.002390627,0.07807164,-0.08241947,0.100405,27/07/2021 12:45:14 a. m.
-0.001799177,0.07847033,-0.08298394,0.1009593,27/07/2021 12:45:14 a. m.
-0.001140933,0.07877423,-0.08354498,0.0979902,27/07/2021 12:45:14 a. m.
-0.001140933,0.07877548,-0.08410381,0.0967406,27/07/2021 12:45:14 a. m.
-0.001209352,0.0788783,-0.08466218,0.1073427,27/07/2021 12:45:15 a. m.
-0.001209352,0.07888387,-0.08522058,0.0951787,27/07/2021 12:45:15 a. m.
-0.0005523376,0.07919908,-0.08577526,0.1027574,27/07/2021 12:45:15 a. m.
-0.0003458671,0.07891163,-0.08633715,0.0956707,27/07/2021 12:45:15 a. m.
-0.001140933,0.07882836,-0.0874562,0.1041487,27/07/2021 12:45:15 a. m.
-1.762062E-06,0.0784774,-0.08858539,0.0989704,27/07/2021 12:45:15 a. m.
0.00089835,0.07973984,-0.08965749,0.0996496,27/07/2021 12:45:15 a. m.
0.001483534,0.08020648,-0.09074803,0.1001661,27/07/2021 12:45:15 a. m.
3.458932E-05,0.07977428,-0.09076829,0.0994436,27/07/2021 12:45:15 a. m.
-0.002479281,0.07959822,-0.08966303,0.0988192,27/07/2021 12:45:15 a. m.
-0.006099749,0.07990818,-0.08909562,0.1016382,27/07/2021 12:45:16 a. m.
-0.007360902,0.08189528,-0.0906689,0.098348,27/07/2021 12:45:16 a. m.
-0.007104043,0.08658072,-0.09310168,0.1024354,27/07/2021 12:45:16 a. m.
-0.005918767,0.08858561,-0.09506452,0.0987484,27/07/2021 12:45:16 a. m.
-0.006551791,0.09073358,-0.0959219,0.1017601,27/07/2021 12:45:16 a. m.
-0.009361494,0.0923954,-0.09526281,0.0982412,27/07/2021 12:45:16 a. m.
-0.01098068,0.09249905,-0.09576376,0.0989563,27/07/2021 12:45:16 a. m.
-0.009912077,0.09332984,-0.09670363,0.1017772,27/07/2021 12:45:16 a. m.
