x,y,z,Tiempo,time stamp
0.0001690201,0.07668276,-0.08258437,0.1000148,27/07/2021 12:25:05 a. m.
0.0004408769,0.07629742,-0.08545488,0.1013949,27/07/2021 12:25:06 a. m.
0.001178633,0.07654817,-0.08717461,0.1008513,27/07/2021 12:25:06 a. m.
0.001247007,0.07650281,-0.08889918,0.0990016,27/07/2021 12:25:06 a. m.
0.001178633,0.07664804,-0.09004307,0.101684,27/07/2021 12:25:06 a. m.
0.0009735264,0.07709917,-0.09289116,0.0977046,27/07/2021 12:25:06 a. m.
-0.002141852,0.08059185,-0.09604676,0.100735,27/07/2021 12:25:06 a. m.
-0.005608145,0.08593888,-0.0988511,0.1011677,27/07/2021 12:25:06 a. m.
-0.007093031,0.09068004,-0.1004435,0.0975214,27/07/2021 12:25:06 a. m.
-0.007601712,0.09402436,-0.1026044,0.1005095,27/07/2021 12:25:06 a. m.
-0.005932976,0.09530014,-0.1039576,0.1004735,27/07/2021 12:25:06 a. m.
-0.003823031,0.0968494,-0.1037167,0.0989103,27/07/2021 12:25:07 a. m.
-0.001739021,0.09851159,-0.1039587,0.0982701,27/07/2021 12:25:07 a. m.
0.0003184639,0.100289,-0.1046637,0.1057828,27/07/2021 12:25:07 a. m.
0.001413304,0.101185,-0.1054976,0.0981413,27/07/2021 12:25:07 a. m.
0.002022926,0.1006316,-0.1065859,0.0976159,27/07/2021 12:25:07 a. m.
0.001532983,0.0982051,-0.107538,0.1032491,27/07/2021 12:25:07 a. m.
0.0002205037,0.09430417,-0.1072264,0.0979308,27/07/2021 12:25:07 a. m.
-0.002748292,0.09091049,-0.1041099,0.1031628,27/07/2021 12:25:07 a. m.
-0.00799894,0.08867881,-0.1022975,0.0979536,27/07/2021 12:25:07 a. m.
-0.0122118,0.08776341,-0.1024216,0.0978228,27/07/2021 12:25:07 a. m.
-0.01522053,0.08637788,-0.1031553,0.1005835,27/07/2021 12:25:08 a. m.
-0.01749705,0.08542549,-0.1060459,0.1006272,27/07/2021 12:25:08 a. m.
-0.01961689,0.08436463,-0.1095733,0.1016459,27/07/2021 12:25:08 a. m.
-0.02153422,0.0843586,-0.1129621,0.0978976,27/07/2021 12:25:08 a. m.
-0.02153422,0.08496097,-0.115673,0.103215,27/07/2021 12:25:08 a. m.
-0.02135911,0.08544875,-0.1189869,0.0983486,27/07/2021 12:25:08 a. m.
-0.02100887,0.08571304,-0.12238,0.0960996,27/07/2021 12:25:08 a. m.
-0.0176756,0.08646316,-0.1215946,0.1045061,27/07/2021 12:25:08 a. m.
-0.01147117,0.08709297,-0.1180037,0.0978628,27/07/2021 12:25:08 a. m.
-0.005819906,0.08316175,-0.1172404,0.1019101,27/07/2021 12:25:08 a. m.
-3.487989E-05,0.08052031,-0.1155137,0.0998461,27/07/2021 12:25:09 a. m.
0.00373916,0.07987248,-0.1138952,0.0983347,27/07/2021 12:25:09 a. m.
0.007833898,0.07883549,-0.1117592,0.1001846,27/07/2021 12:25:09 a. m.
0.0112661,0.07635931,-0.1098564,0.1002093,27/07/2021 12:25:09 a. m.
0.01484613,0.07517456,-0.1082756,0.1018359,27/07/2021 12:25:09 a. m.
0.01801911,0.07472203,-0.1071574,0.0989872,27/07/2021 12:25:09 a. m.
0.01939705,0.07532234,-0.1058795,0.0994686,27/07/2021 12:25:09 a. m.
0.02031046,0.07535414,-0.1052837,0.0978442,27/07/2021 12:25:09 a. m.
0.02130079,0.07530119,-0.1047007,0.1013607,27/07/2021 12:25:09 a. m.
0.02366644,0.07599676,-0.1034298,0.1001809,27/07/2021 12:25:09 a. m.
0.02480163,0.07680973,-0.1009954,0.1000056,27/07/2021 12:25:10 a. m.
0.02569152,0.07782873,-0.09742603,0.1030602,27/07/2021 12:25:10 a. m.
0.02798763,0.07956991,-0.09161368,0.097969,27/07/2021 12:25:10 a. m.
0.02982695,0.08086422,-0.08596805,0.0982184,27/07/2021 12:25:10 a. m.
0.02905765,0.07936817,-0.08035904,0.1026779,27/07/2021 12:25:10 a. m.
0.02857588,0.0801347,-0.07476898,0.0979275,27/07/2021 12:25:10 a. m.
0.030816,0.08176346,-0.06818181,0.1005105,27/07/2021 12:25:10 a. m.
0.03238957,0.08441409,-0.06184325,0.0996208,27/07/2021 12:25:10 a. m.
0.03320332,0.08657289,-0.05778107,0.1000154,27/07/2021 12:25:10 a. m.
0.03442183,0.0879849,-0.05585247,0.1023018,27/07/2021 12:25:10 a. m.
0.03602292,0.09026046,-0.05360322,0.0968559,27/07/2021 12:25:11 a. m.
0.03585307,0.09103465,-0.05104879,0.1027472,27/07/2021 12:25:11 a. m.
0.03411034,0.09217083,-0.04914692,0.0991277,27/07/2021 12:25:11 a. m.
0.02704865,0.09530658,-0.04837018,0.1017374,27/07/2021 12:25:11 a. m.
0.01653919,0.1001797,-0.04868966,0.0980342,27/07/2021 12:25:11 a. m.
0.003349368,0.1040449,-0.04828187,0.0992963,27/07/2021 12:25:11 a. m.
-0.005616602,0.1005292,-0.04406888,0.1000738,27/07/2021 12:25:11 a. m.
-0.01274248,0.09691121,-0.04014306,0.097515,27/07/2021 12:25:11 a. m.
-0.01947104,0.09273914,-0.03983335,0.1053346,27/07/2021 12:25:11 a. m.
-0.02286961,0.09012888,-0.03720303,0.0963693,27/07/2021 12:25:11 a. m.
-0.02457029,0.08766264,-0.03692983,0.0970269,27/07/2021 12:25:12 a. m.
-0.02510224,0.08726934,-0.03679319,0.1059896,27/07/2021 12:25:12 a. m.
-0.02462651,0.08776277,-0.03696463,0.0964222,27/07/2021 12:25:12 a. m.
-0.02462651,0.0875819,-0.037495,0.1029195,27/07/2021 12:25:12 a. m.
-0.02504646,0.08594109,-0.0405018,0.0976321,27/07/2021 12:25:12 a. m.
-0.02497216,0.08268903,-0.04603459,0.1038532,27/07/2021 12:25:12 a. m.
-0.02414196,0.08003262,-0.05008282,0.0979254,27/07/2021 12:25:12 a. m.
-0.02419576,0.07770702,-0.05430451,0.099502,27/07/2021 12:25:12 a. m.
-0.02453193,0.07612936,-0.05815375,0.0998087,27/07/2021 12:25:12 a. m.
-0.02387825,0.07422197,-0.0620037,0.0996026,27/07/2021 12:25:12 a. m.
-0.02344247,0.07305621,-0.06422627,0.1030979,27/07/2021 12:25:13 a. m.
-0.02333352,0.07256082,-0.06655398,0.0955782,27/07/2021 12:25:13 a. m.
-0.02231554,0.07343051,-0.06843364,0.0969719,27/07/2021 12:25:13 a. m.
-0.02375649,0.0746472,-0.06914747,0.1069489,27/07/2021 12:25:13 a. m.
-0.02551245,0.07646285,-0.07048796,0.0969862,27/07/2021 12:25:13 a. m.
-0.02768666,0.07768302,-0.07174796,0.1033643,27/07/2021 12:25:13 a. m.
-0.0297814,0.07879189,-0.0735468,0.0953215,27/07/2021 12:25:13 a. m.
-0.03257035,0.07838269,-0.07579288,0.1051404,27/07/2021 12:25:13 a. m.
-0.03435778,0.07747819,-0.07745628,0.098929,27/07/2021 12:25:13 a. m.
-0.03410973,0.07688954,-0.07857655,0.0976951,27/07/2021 12:25:13 a. m.
-0.03451337,0.07613324,-0.08027633,0.100409,27/07/2021 12:25:14 a. m.
-0.03572083,0.07556194,-0.08315098,0.1005075,27/07/2021 12:25:14 a. m.
-0.03707471,0.07539862,-0.08662052,0.1016444,27/07/2021 12:25:14 a. m.
-0.04016101,0.07441118,-0.09130158,0.0960627,27/07/2021 12:25:14 a. m.
-0.04317297,0.07521094,-0.09591608,0.1010226,27/07/2021 12:25:14 a. m.
-0.04604973,0.07771016,-0.09973787,0.1024243,27/07/2021 12:25:14 a. m.
