x,y,z,Tiempo,time stamp
0.003981829,0.072473,-0.08549167,0.0968925,27/07/2021 12:27:29 a. m.
0.002405506,0.07225373,-0.09022287,0.1034084,27/07/2021 12:27:29 a. m.
0.000363145,0.07277127,-0.09315307,0.1007229,27/07/2021 12:27:29 a. m.
-0.001572076,0.07716814,-0.0957592,0.0975557,27/07/2021 12:27:29 a. m.
-0.005977873,0.08268818,-0.09808937,0.1021286,27/07/2021 12:27:29 a. m.
-0.009697843,0.08970425,-0.1000337,0.0954194,27/07/2021 12:27:29 a. m.
-0.01029783,0.0930325,-0.1006704,0.1033735,27/07/2021 12:27:29 a. m.
-0.009018693,0.0935458,-0.1011211,0.1003374,27/07/2021 12:27:29 a. m.
-0.008158315,0.09458451,-0.1009845,0.099423,27/07/2021 12:27:29 a. m.
-0.006185938,0.09622794,-0.1002627,0.1017497,27/07/2021 12:27:29 a. m.
-0.004546504,0.09735902,-0.1006195,0.0979781,27/07/2021 12:27:30 a. m.
-0.002113614,0.09958865,-0.1008189,0.1017164,27/07/2021 12:27:30 a. m.
0.0004988723,0.1016578,-0.101509,0.0996708,27/07/2021 12:27:30 a. m.
0.001656283,0.1024429,-0.1023628,0.10162,27/07/2021 12:27:30 a. m.
0.001810197,0.1024908,-0.1038091,0.0978983,27/07/2021 12:27:30 a. m.
0.0006512813,0.1020134,-0.1048632,0.0992892,27/07/2021 12:27:30 a. m.
-0.0005575754,0.09964147,-0.1067678,0.0983722,27/07/2021 12:27:30 a. m.
-0.001095798,0.09657373,-0.1099043,0.1023771,27/07/2021 12:27:30 a. m.
-0.002083909,0.09392273,-0.1125616,0.1015171,27/07/2021 12:27:30 a. m.
-0.003848609,0.09227107,-0.115084,0.0982494,27/07/2021 12:27:30 a. m.
-0.007323336,0.09070853,-0.1176547,0.0990844,27/07/2021 12:27:31 a. m.
-0.009511951,0.08928428,-0.1185742,0.1027802,27/07/2021 12:27:31 a. m.
-0.01115547,0.08757631,-0.1167569,0.0973264,27/07/2021 12:27:31 a. m.
-0.01471628,0.08753381,-0.1139689,0.1030924,27/07/2021 12:27:31 a. m.
-0.01825247,0.08638347,-0.1114247,0.0956732,27/07/2021 12:27:31 a. m.
-0.02101223,0.08423155,-0.1101607,0.1041077,27/07/2021 12:27:31 a. m.
-0.02234812,0.08360151,-0.1085848,0.0990932,27/07/2021 12:27:31 a. m.
-0.02298733,0.0831058,-0.1069788,0.0968843,27/07/2021 12:27:31 a. m.
-0.02031474,0.08349692,-0.105233,0.1028609,27/07/2021 12:27:31 a. m.
-0.01415961,0.08339725,-0.1035711,0.0978273,27/07/2021 12:27:31 a. m.
-0.005265605,0.08332825,-0.1019085,0.1012567,27/07/2021 12:27:32 a. m.
0.002282899,0.08449597,-0.09900658,0.0979362,27/07/2021 12:27:32 a. m.
0.00727731,0.0860532,-0.09775333,0.1010121,27/07/2021 12:27:32 a. m.
0.01144384,0.08645687,-0.09609284,0.1022177,27/07/2021 12:27:32 a. m.
0.01664212,0.08580864,-0.09452547,0.0982438,27/07/2021 12:27:32 a. m.
0.02134013,0.0847653,-0.09188353,0.1028839,27/07/2021 12:27:32 a. m.
0.02495027,0.08285847,-0.08923884,0.0965377,27/07/2021 12:27:32 a. m.
0.02787143,0.08184129,-0.08595482,0.1031327,27/07/2021 12:27:32 a. m.
0.03008978,0.08288425,-0.08264592,0.0991013,27/07/2021 12:27:32 a. m.
0.03033513,0.08381358,-0.07992686,0.0969468,27/07/2021 12:27:32 a. m.
0.03285299,0.08586499,-0.07621859,0.1028248,27/07/2021 12:27:33 a. m.
0.03254354,0.08884232,-0.07056935,0.0997451,27/07/2021 12:27:33 a. m.
0.02821498,0.09273508,-0.06578177,0.1013028,27/07/2021 12:27:33 a. m.
0.02603421,0.095636,-0.06158476,0.0991701,27/07/2021 12:27:33 a. m.
0.02538428,0.09837168,-0.05648454,0.0978019,27/07/2021 12:27:33 a. m.
0.02416646,0.09921289,-0.04945901,0.1022662,27/07/2021 12:27:33 a. m.
0.02352281,0.09956743,-0.04322051,0.0988708,27/07/2021 12:27:33 a. m.
0.02167009,0.09919798,-0.04039369,0.1007073,27/07/2021 12:27:33 a. m.
0.01643001,0.09730414,-0.04027958,0.0997724,27/07/2021 12:27:33 a. m.
0.008588538,0.09414648,-0.04031001,0.1023324,27/07/2021 12:27:33 a. m.
0.001565728,0.0927171,-0.04039364,0.0983655,27/07/2021 12:27:34 a. m.
-0.004194517,0.09320635,-0.04168406,0.0964726,27/07/2021 12:27:34 a. m.
-0.008959141,0.09393723,-0.0424802,0.1042652,27/07/2021 12:27:34 a. m.
-0.01357989,0.09101908,-0.04267965,0.0986271,27/07/2021 12:27:34 a. m.
-0.01758225,0.0879066,-0.04459189,0.0991529,27/07/2021 12:27:34 a. m.
-0.02106724,0.08524412,-0.0467253,0.1015501,27/07/2021 12:27:34 a. m.
-0.02324739,0.08341217,-0.0474005,0.0977775,27/07/2021 12:27:34 a. m.
-0.02643849,0.08150844,-0.05043265,0.0997079,27/07/2021 12:27:34 a. m.
-0.02763307,0.0800669,-0.054203,0.1015133,27/07/2021 12:27:34 a. m.
-0.02872708,0.0784248,-0.05855748,0.1015956,27/07/2021 12:27:34 a. m.
-0.02943406,0.07726835,-0.06594196,0.0966702,27/07/2021 12:27:35 a. m.
-0.0298813,0.07591321,-0.0739169,0.0993234,27/07/2021 12:27:35 a. m.
-0.03008862,0.07603779,-0.08257797,0.1034032,27/07/2021 12:27:35 a. m.
-0.02990453,0.07736073,-0.09058574,0.0965462,27/07/2021 12:27:35 a. m.
-0.03121139,0.08039153,-0.09550081,0.101984,27/07/2021 12:27:35 a. m.
-0.03295321,0.08146181,-0.09989515,0.1001694,27/07/2021 12:27:35 a. m.
-0.03358925,0.08187828,-0.1043474,0.1018666,27/07/2021 12:27:35 a. m.
-0.03422553,0.08243737,-0.1087892,0.0960666,27/07/2021 12:27:35 a. m.
-0.03623397,0.08270583,-0.1115879,0.1011738,27/07/2021 12:27:35 a. m.
-0.03765131,0.08284294,-0.1121323,0.102372,27/07/2021 12:27:35 a. m.
-0.04009993,0.08229683,-0.113391,0.0987206,27/07/2021 12:27:36 a. m.
-0.04200995,0.08190618,-0.1134722,0.1010341,27/07/2021 12:27:36 a. m.
-0.04196485,0.08102963,-0.1096107,0.0973761,27/07/2021 12:27:36 a. m.
-0.04200995,0.07999732,-0.1023334,0.1011907,27/07/2021 12:27:36 a. m.
-0.04429799,0.07811121,-0.09568359,0.1003906,27/07/2021 12:27:36 a. m.
-0.04673276,0.07695629,-0.09003045,0.0987751,27/07/2021 12:27:36 a. m.
-0.04797448,0.0764937,-0.08487886,0.1029847,27/07/2021 12:27:36 a. m.
-0.0503469,0.07554567,-0.08141734,0.0989032,27/07/2021 12:27:36 a. m.
-0.05212822,0.07487619,-0.07908249,0.1019841,27/07/2021 12:27:36 a. m.
-0.05224,0.07528001,-0.07735705,0.098226,27/07/2021 12:27:36 a. m.
-0.05119732,0.07823479,-0.07578447,0.0957562,27/07/2021 12:27:37 a. m.
-0.04967588,0.08156542,-0.07374816,0.1036727,27/07/2021 12:27:37 a. m.
-0.04739869,0.08274476,-0.07106765,0.0994085,27/07/2021 12:27:37 a. m.
-0.04624514,0.08351271,-0.06782426,0.0989601,27/07/2021 12:27:37 a. m.
-0.04663457,0.08484378,-0.06522977,0.1000256,27/07/2021 12:27:37 a. m.
-0.04693746,0.08625531,-0.06103757,0.0996596,27/07/2021 12:27:37 a. m.
-0.04793457,0.08790931,-0.05693895,0.1020687,27/07/2021 12:27:37 a. m.
-0.04831987,0.08967009,-0.05346814,0.0993461,27/07/2021 12:27:37 a. m.
-0.04759375,0.09193477,-0.0501809,0.1016377,27/07/2021 12:27:37 a. m.
-0.04533611,0.0937856,-0.04630515,0.0980684,27/07/2021 12:27:37 a. m.
-0.04308963,0.09594646,-0.0420256,0.0961641,27/07/2021 12:27:38 a. m.
-0.04209144,0.09831597,-0.03732169,0.1029176,27/07/2021 12:27:38 a. m.
-0.04100245,0.0998824,-0.03458204,0.100374,27/07/2021 12:27:38 a. m.
-0.03819486,0.1020118,-0.03210605,0.1010248,27/07/2021 12:27:38 a. m.
-0.0324654,0.1035816,-0.03333078,0.0997029,27/07/2021 12:27:38 a. m.
-0.02390613,0.1045366,-0.03644796,0.0990093,27/07/2021 12:27:38 a. m.
