x,y,z,Tiempo,time stamp
-0.001200203,0.08122914,-0.07971074,0.0972458,27/07/2021 01:14:06 a. m.
0.00389491,0.0765221,-0.07956734,0.1066102,27/07/2021 01:14:07 a. m.
0.005068451,0.07487415,-0.07951714,0.0966213,27/07/2021 01:14:07 a. m.
0.004802883,0.07392013,-0.08123745,0.0998326,27/07/2021 01:14:07 a. m.
0.001538049,0.0733787,-0.08415218,0.1014979,27/07/2021 01:14:07 a. m.
-0.00121608,0.07484023,-0.08588891,0.0978214,27/07/2021 01:14:07 a. m.
-0.007727478,0.08090359,-0.08914931,0.1004673,27/07/2021 01:14:07 a. m.
-0.01130281,0.08655007,-0.09215614,0.1008544,27/07/2021 01:14:07 a. m.
-0.01220949,0.09169465,-0.0944315,0.0990759,27/07/2021 01:14:07 a. m.
-0.00894497,0.09529021,-0.09767567,0.101547,27/07/2021 01:14:07 a. m.
-0.008279581,0.09597605,-0.1016388,0.0984329,27/07/2021 01:14:07 a. m.
-0.010779,0.09963965,-0.1026113,0.1023688,27/07/2021 01:14:08 a. m.
-0.008093793,0.1012957,-0.1023628,0.095816,27/07/2021 01:14:08 a. m.
-0.004406903,0.1011478,-0.105322,0.0999986,27/07/2021 01:14:08 a. m.
-0.001698758,0.100558,-0.1093983,0.1024895,27/07/2021 01:14:08 a. m.
0.004704133,0.09787197,-0.1094425,0.0988198,27/07/2021 01:14:08 a. m.
0.008217797,0.09149668,-0.1107326,0.0996718,27/07/2021 01:14:08 a. m.
0.01105675,0.08259115,-0.1142546,0.0989152,27/07/2021 01:14:08 a. m.
0.009160176,0.08380628,-0.1139939,0.1035845,27/07/2021 01:14:08 a. m.
-0.0005590059,0.08936999,-0.1122535,0.0988732,27/07/2021 01:14:08 a. m.
-0.01195287,0.09064717,-0.1136116,0.0973361,27/07/2021 01:14:08 a. m.
-0.02278524,0.08760919,-0.1170818,0.1036697,27/07/2021 01:14:09 a. m.
-0.03107589,0.08436712,-0.1201784,0.0978692,27/07/2021 01:14:09 a. m.
-0.03517289,0.08253636,-0.1212416,0.100607,27/07/2021 01:14:09 a. m.
-0.03265728,0.07812258,-0.119991,0.100359,27/07/2021 01:14:09 a. m.
-0.02892872,0.07357457,-0.1217374,0.0975537,27/07/2021 01:14:09 a. m.
-0.02250098,0.07594941,-0.1199186,0.1012173,27/07/2021 01:14:09 a. m.
-0.02146098,0.08306924,-0.114152,0.0971849,27/07/2021 01:14:09 a. m.
-0.01953677,0.08970424,-0.1030369,0.1043651,27/07/2021 01:14:09 a. m.
-0.01193556,0.09327585,-0.0892137,0.1010964,27/07/2021 01:14:09 a. m.
-0.003784735,0.09520071,-0.08213651,0.0974693,27/07/2021 01:14:09 a. m.
0.0007326566,0.09802679,-0.07973322,0.100969,27/07/2021 01:14:10 a. m.
0.006016403,0.09799775,-0.07777342,0.0991758,27/07/2021 01:14:10 a. m.
0.008869171,0.09469596,-0.07660207,0.099668,27/07/2021 01:14:10 a. m.
0.008040026,0.09350564,-0.07704113,0.100213,27/07/2021 01:14:10 a. m.
0.008116394,0.09339021,-0.07754305,0.1031497,27/07/2021 01:14:10 a. m.
0.003305923,0.0990497,-0.08025362,0.0965325,27/07/2021 01:14:10 a. m.
0.0009682737,0.1057976,-0.08091798,0.0968609,27/07/2021 01:14:10 a. m.
0.002308909,0.1053006,-0.07859993,0.1033206,27/07/2021 01:14:10 a. m.
0.009549096,0.09816606,-0.07582274,0.0985715,27/07/2021 01:14:10 a. m.
0.01739222,0.09167781,-0.07229781,0.1046327,27/07/2021 01:14:10 a. m.
0.02279174,0.08709551,-0.06866913,0.0984416,27/07/2021 01:14:11 a. m.
0.02703296,0.08389395,-0.06554854,0.1014746,27/07/2021 01:14:11 a. m.
0.02757183,0.08237192,-0.06366628,0.0982134,27/07/2021 01:14:11 a. m.
0.02514601,0.08024967,-0.06449723,0.0989772,27/07/2021 01:14:11 a. m.
0.01981975,0.07512465,-0.06848788,0.1019458,27/07/2021 01:14:11 a. m.
0.01645444,0.07271871,-0.07238102,0.0966933,27/07/2021 01:14:11 a. m.
0.01128933,0.07540967,-0.07664408,0.1017344,27/07/2021 01:14:11 a. m.
