x,y,z,Tiempo,time stamp
0.001297902,0.07653074,-0.08555241,0.1020225,27/07/2021 02:29:14 a. m.
0.0009683184,0.07585946,-0.09014444,0.1121373,27/07/2021 02:29:14 a. m.
-0.001782041,0.07491472,-0.09365204,0.0904098,27/07/2021 02:29:14 a. m.
-0.003673729,0.07409754,-0.0972034,0.0988429,27/07/2021 02:29:14 a. m.
-0.00373837,0.0743079,-0.09835243,0.0979316,27/07/2021 02:29:14 a. m.
-0.003673729,0.07420845,-0.09836198,0.1024906,27/07/2021 02:29:15 a. m.
-0.002520319,0.07534682,-0.100577,0.0976055,27/07/2021 02:29:15 a. m.
-0.0005055182,0.07653814,-0.1027576,0.1031272,27/07/2021 02:29:15 a. m.
-0.001242567,0.07690879,-0.1067723,0.1002495,27/07/2021 02:29:15 a. m.
-0.003063489,0.07697103,-0.1138076,0.0997182,27/07/2021 02:29:15 a. m.
-0.005514044,0.07716433,-0.1215446,0.099583,27/07/2021 02:29:15 a. m.
-0.007306416,0.07754984,-0.1275488,0.0971584,27/07/2021 02:29:15 a. m.
-0.007244218,0.07927351,-0.1332078,0.0994141,27/07/2021 02:29:15 a. m.
-0.006193664,0.08274014,-0.1394723,0.1018786,27/07/2021 02:29:15 a. m.
-0.003128547,0.08657593,-0.1435702,0.1019927,27/07/2021 02:29:15 a. m.
-0.001913767,0.08973158,-0.1484867,0.0970537,27/07/2021 02:29:16 a. m.
-0.002998438,0.09092782,-0.1530667,0.0997104,27/07/2021 02:29:16 a. m.
-0.004899006,0.09079268,-0.1551156,0.1017419,27/07/2021 02:29:16 a. m.
-0.007368598,0.09028562,-0.1573983,0.0983144,27/07/2021 02:29:16 a. m.
-0.00732423,0.08804146,-0.1593217,0.1031305,27/07/2021 02:29:16 a. m.
-0.005024824,0.08597464,-0.1604705,0.098232,27/07/2021 02:29:16 a. m.
-0.001328152,0.08517725,-0.1595126,0.102685,27/07/2021 02:29:16 a. m.
0.001865629,0.08527251,-0.1553303,0.0988485,27/07/2021 02:29:16 a. m.
0.003828194,0.08495141,-0.1521217,0.0970136,27/07/2021 02:29:16 a. m.
0.006680489,0.08520987,-0.1467371,0.100343,27/07/2021 02:29:16 a. m.
0.00743711,0.08308621,-0.1412348,0.0977018,27/07/2021 02:29:17 a. m.
0.005514041,0.08124719,-0.1362652,0.1052368,27/07/2021 02:29:17 a. m.
0.0007612593,0.08050843,-0.1290962,0.0966496,27/07/2021 02:29:17 a. m.
-0.004643675,0.07807805,-0.124943,0.0984662,27/07/2021 02:29:17 a. m.
-0.008305941,0.07560059,-0.1250211,0.1014452,27/07/2021 02:29:17 a. m.
-0.01012976,0.07492182,-0.1270791,0.0993294,27/07/2021 02:29:17 a. m.
-0.01076118,0.07526491,-0.1294867,0.1018392,27/07/2021 02:29:17 a. m.
-0.00968143,0.07756013,-0.1331604,0.0998395,27/07/2021 02:29:17 a. m.
-0.009663697,0.08111463,-0.1388388,0.0992991,27/07/2021 02:29:17 a. m.
-0.01267576,0.08198815,-0.1462201,0.0992754,27/07/2021 02:29:17 a. m.
-0.01486164,0.082995,-0.1497263,0.099838,27/07/2021 02:29:18 a. m.
-0.0176047,0.08482999,-0.1488682,0.1013118,27/07/2021 02:29:18 a. m.
-0.02065061,0.08811862,-0.1460532,0.0976103,27/07/2021 02:29:18 a. m.
-0.02066754,0.09282706,-0.1426718,0.1052501,27/07/2021 02:29:18 a. m.
-0.01558786,0.09511246,-0.1398578,0.0978612,27/07/2021 02:29:18 a. m.
