x,y,z,Tiempo,time stamp
-0.0005989932,0.07906836,-0.08260804,0.1017768,27/07/2021 12:24:33 a. m.
-0.0004622601,0.07887065,-0.08430049,0.1011865,27/07/2021 12:24:33 a. m.
-0.001648176,0.07809885,-0.0871415,0.1019344,27/07/2021 12:24:33 a. m.
-0.002106506,0.07627265,-0.08948253,0.0976827,27/07/2021 12:24:33 a. m.
-0.002444375,0.07549588,-0.0900902,0.0962181,27/07/2021 12:24:33 a. m.
-0.001034837,0.07603279,-0.09064528,0.1045366,27/07/2021 12:24:33 a. m.
-0.0009725578,0.0772936,-0.09173357,0.0975848,27/07/2021 12:24:33 a. m.
-0.0006970949,0.08075397,-0.09267001,0.1023237,27/07/2021 12:24:33 a. m.
-0.001704205,0.08348878,-0.09360279,0.0960743,27/07/2021 12:24:33 a. m.
-0.003723133,0.08531881,-0.09564926,0.105018,27/07/2021 12:24:33 a. m.
-0.004471216,0.08772088,-0.09705132,0.0979541,27/07/2021 12:24:34 a. m.
-0.005108174,0.0910989,-0.09829503,0.0986077,27/07/2021 12:24:34 a. m.
-0.006042209,0.09363527,-0.09904899,0.1023712,27/07/2021 12:24:34 a. m.
-0.004731674,0.09524265,-0.09937102,0.0978493,27/07/2021 12:24:34 a. m.
-0.003823031,0.09621656,-0.0992545,0.1013439,27/07/2021 12:24:34 a. m.
-0.003070269,0.09738554,-0.09911464,0.1002745,27/07/2021 12:24:34 a. m.
-0.002034646,0.09818283,-0.09901926,0.0970724,27/07/2021 12:24:34 a. m.
-0.00218245,0.09843203,-0.09948525,0.1044491,27/07/2021 12:24:34 a. m.
-0.002256352,0.09865455,-0.1004491,0.0945945,27/07/2021 12:24:34 a. m.
-0.00218245,0.09884129,-0.1024105,0.1043371,27/07/2021 12:24:34 a. m.
-0.002625149,0.09882943,-0.1054094,0.0988195,27/07/2021 12:24:35 a. m.
-0.002625149,0.09928142,-0.1078389,0.1021833,27/07/2021 12:24:35 a. m.
-0.002845708,0.1000591,-0.1102001,0.0980611,27/07/2021 12:24:35 a. m.
-0.002772186,0.1002882,-0.1116648,0.0990252,27/07/2021 12:24:35 a. m.
-0.003289651,0.100123,-0.1127166,0.1023831,27/07/2021 12:24:35 a. m.
-0.003808748,0.09973593,-0.1128066,0.0988588,27/07/2021 12:24:35 a. m.
-0.004329469,0.09923697,-0.1124112,0.1016127,27/07/2021 12:24:35 a. m.
-0.005375732,0.09824894,-0.1116087,0.0982971,27/07/2021 12:24:35 a. m.
-0.005901266,0.09775995,-0.1112016,0.0964618,27/07/2021 12:24:35 a. m.
-0.006957073,0.09689818,-0.1108704,0.1021408,27/07/2021 12:24:35 a. m.
-0.007557306,0.09661949,-0.1109295,0.0982661,27/07/2021 12:24:36 a. m.
-0.008552562,0.09578241,-0.1111071,0.1049406,27/07/2021 12:24:36 a. m.
-0.009692293,0.09514572,-0.1112421,0.0970294,27/07/2021 12:24:36 a. m.
-0.0107014,0.09421657,-0.1109116,0.1031608,27/07/2021 12:24:36 a. m.
-0.01158467,0.09310024,-0.1106126,0.097794,27/07/2021 12:24:36 a. m.
-0.01274248,0.09238305,-0.1102256,0.0995938,27/07/2021 12:24:36 a. m.
-0.01396967,0.0916738,-0.1092976,0.1029897,27/07/2021 12:24:36 a. m.
-0.0161777,0.09009819,-0.1085204,0.0977077,27/07/2021 12:24:36 a. m.
-0.01890813,0.08842478,-0.1093737,0.1005828,27/07/2021 12:24:36 a. m.
-0.01953197,0.08830104,-0.1099443,0.0968994,27/07/2021 12:24:36 a. m.
-0.02009582,0.08818749,-0.1110641,0.1009297,27/07/2021 12:24:37 a. m.
-0.02054087,0.08811087,-0.1132874,0.1031571,27/07/2021 12:24:37 a. m.
-0.02128724,0.08845546,-0.1148746,0.0968812,27/07/2021 12:24:37 a. m.
-0.01991431,0.08893826,-0.115873,0.1037346,27/07/2021 12:24:37 a. m.
-0.01754354,0.08856276,-0.1148501,0.0967455,27/07/2021 12:24:37 a. m.
-0.01408597,0.0865368,-0.1141885,0.0986018,27/07/2021 12:24:37 a. m.
-0.009990994,0.08493797,-0.113407,0.1031744,27/07/2021 12:24:37 a. m.
-0.005777631,0.08448959,-0.1118032,0.0978707,27/07/2021 12:24:37 a. m.
-0.001012448,0.08436588,-0.1084506,0.0989892,27/07/2021 12:24:37 a. m.
0.003196452,0.0832224,-0.1075229,0.1027607,27/07/2021 12:24:37 a. m.
0.007740319,0.08052085,-0.1062557,0.101909,27/07/2021 12:24:38 a. m.
0.01161177,0.0775694,-0.1043842,0.0976555,27/07/2021 12:24:38 a. m.
0.01525895,0.07622246,-0.1016466,0.0984348,27/07/2021 12:24:38 a. m.
0.01683046,0.07527492,-0.1000003,0.1008737,27/07/2021 12:24:38 a. m.
0.01758856,0.07544322,-0.09881286,0.0996708,27/07/2021 12:24:38 a. m.
0.02061637,0.07648318,-0.09697083,0.1033097,27/07/2021 12:24:38 a. m.
0.02174248,0.07746843,-0.09573512,0.097456,27/07/2021 12:24:38 a. m.
0.02340284,0.0779252,-0.09569851,0.0989864,27/07/2021 12:24:38 a. m.
0.02569586,0.08001284,-0.09496726,0.0996709,27/07/2021 12:24:38 a. m.
0.02702847,0.08078558,-0.09378761,0.0991966,27/07/2021 12:24:38 a. m.
0.0299263,0.08328092,-0.09141824,0.1048189,27/07/2021 12:24:39 a. m.
0.03316368,0.08655222,-0.08803132,0.0975461,27/07/2021 12:24:39 a. m.
0.03372271,0.08702628,-0.08321996,0.1019896,27/07/2021 12:24:39 a. m.
0.0341949,0.08775611,-0.07845114,0.0990115,27/07/2021 12:24:39 a. m.
