x,y,z,Tiempo,time stamp
-0.006948609,0.08087549,-0.0830352,0.1001882,27/07/2021 01:11:00 a. m.
-0.008714769,0.08356516,-0.08468977,0.1052132,27/07/2021 01:11:01 a. m.
-0.01018499,0.08331729,-0.08469091,0.0954844,27/07/2021 01:11:01 a. m.
-0.01114289,0.0822857,-0.08524594,0.104215,27/07/2021 01:11:01 a. m.
-0.01056891,0.08138108,-0.08525369,0.0975611,27/07/2021 01:11:01 a. m.
-0.009548474,0.07977289,-0.08526742,0.0958899,27/07/2021 01:11:01 a. m.
-0.009484697,0.07967237,-0.08526829,0.1057347,27/07/2021 01:11:01 a. m.
-0.01018624,0.08080834,-0.08692688,0.0979991,27/07/2021 01:11:01 a. m.
-0.01102398,0.0809616,-0.09025986,0.1040141,27/07/2021 01:11:01 a. m.
-0.01284293,0.0803015,-0.09533061,0.0957957,27/07/2021 01:11:01 a. m.
-0.01340204,0.08164861,-0.09968728,0.0986011,27/07/2021 01:11:01 a. m.
-0.01381141,0.08520884,-0.1020285,0.1025073,27/07/2021 01:11:02 a. m.
-0.01393731,0.08579624,-0.1046888,0.0988275,27/07/2021 01:11:02 a. m.
-0.01362194,0.08707763,-0.1077714,0.1018655,27/07/2021 01:11:02 a. m.
-0.0130562,0.0880334,-0.110884,0.0982432,27/07/2021 01:11:02 a. m.
-0.01249194,0.08894446,-0.1134407,0.0985074,27/07/2021 01:11:02 a. m.
-0.0130562,0.08959516,-0.1177069,0.1021704,27/07/2021 01:11:02 a. m.
-0.01412618,0.0900967,-0.122606,0.0972743,27/07/2021 01:11:02 a. m.
-0.01406322,0.09095187,-0.1257437,0.1014727,27/07/2021 01:11:02 a. m.
-0.009216037,0.08919404,-0.1286118,0.1000142,27/07/2021 01:11:02 a. m.
-0.008507546,0.089361,-0.1285564,0.1024148,27/07/2021 01:11:02 a. m.
-0.008377541,0.08848416,-0.1265205,0.098915,27/07/2021 01:11:03 a. m.
-0.006102327,0.08448417,-0.1254073,0.0975301,27/07/2021 01:11:03 a. m.
-0.00398365,0.07959361,-0.1250365,0.1025852,27/07/2021 01:11:03 a. m.
-0.003634054,0.07776812,-0.1255568,0.0955509,27/07/2021 01:11:03 a. m.
-0.003079291,0.07874779,-0.1271151,0.1055701,27/07/2021 01:11:03 a. m.
-0.002885494,0.07898153,-0.128893,0.0975561,27/07/2021 01:11:03 a. m.
-0.002950091,0.07890118,-0.1283004,0.0966654,27/07/2021 01:11:03 a. m.
-0.002735432,0.07692496,-0.1276578,0.104501,27/07/2021 01:11:03 a. m.
-0.001512606,0.07357358,-0.1280198,0.098732,27/07/2021 01:11:03 a. m.
-0.0005559586,0.07212687,-0.1284444,0.1025851,27/07/2021 01:11:03 a. m.
-0.001265798,0.07183177,-0.128531,0.0976106,27/07/2021 01:11:04 a. m.
-0.005470928,0.07265737,-0.1276504,0.1031382,27/07/2021 01:11:04 a. m.
-0.00973497,0.07394583,-0.1272777,0.0980816,27/07/2021 01:11:04 a. m.
-0.0120185,0.07526647,-0.1281516,0.0947205,27/07/2021 01:11:04 a. m.
-0.01281692,0.07868718,-0.1296045,0.1061347,27/07/2021 01:11:04 a. m.
-0.01591669,0.08432826,-0.1296254,0.0976022,27/07/2021 01:11:04 a. m.
-0.0187184,0.08928252,-0.1291645,0.1027629,27/07/2021 01:11:04 a. m.
-0.01798507,0.09095982,-0.1297544,0.0984802,27/07/2021 01:11:04 a. m.
-0.0170239,0.09207345,-0.1299447,0.0957488,27/07/2021 01:11:04 a. m.
-0.0168188,0.09398466,-0.1287107,0.1042856,27/07/2021 01:11:04 a. m.
-0.01590307,0.09593803,-0.1274805,0.0959113,27/07/2021 01:11:05 a. m.
-0.01309748,0.09717698,-0.1259613,0.1055141,27/07/2021 01:11:05 a. m.
-0.01093006,0.09888557,-0.1264763,0.0974016,27/07/2021 01:11:05 a. m.
-0.01045937,0.09983661,-0.1277741,0.0983008,27/07/2021 01:11:05 a. m.
-0.010412,0.1024338,-0.1284562,0.102961,27/07/2021 01:11:05 a. m.
-0.01184494,0.1041851,-0.127286,0.0978031,27/07/2021 01:11:05 a. m.
-0.01155122,0.1022307,-0.1263954,0.1010129,27/07/2021 01:11:05 a. m.
-0.007208098,0.09817494,-0.1267184,0.0970316,27/07/2021 01:11:05 a. m.
-0.004044477,0.09565213,-0.1259146,0.1050119,27/07/2021 01:11:05 a. m.
0.0005658083,0.09246609,-0.125267,0.099442,27/07/2021 01:11:05 a. m.
0.004172355,0.09234834,-0.1253041,0.0956256,27/07/2021 01:11:06 a. m.
0.004316702,0.09216776,-0.125361,0.1042875,27/07/2021 01:11:06 a. m.
0.004251286,0.08885216,-0.1264047,0.095816,27/07/2021 01:11:06 a. m.
0.006168321,0.08673622,-0.1282463,0.1051592,27/07/2021 01:11:06 a. m.
0.006310329,0.0867302,-0.1288383,0.0955247,27/07/2021 01:11:06 a. m.
0.004255742,0.08585908,-0.1291238,0.0999763,27/07/2021 01:11:06 a. m.
0.001744594,0.08319735,-0.1299961,0.1020236,27/07/2021 01:11:06 a. m.
-0.0004213713,0.08161931,-0.1317421,0.0991135,27/07/2021 01:11:06 a. m.
-0.0009690933,0.08191014,-0.1341168,0.1026389,27/07/2021 01:11:06 a. m.
-0.0004875995,0.08328604,-0.1361058,0.0986056,27/07/2021 01:11:06 a. m.
-0.001388457,0.08226409,-0.1371134,0.1007146,27/07/2021 01:11:07 a. m.
-0.0007716306,0.08328078,-0.1386126,0.1004016,27/07/2021 01:11:07 a. m.
-0.0004213713,0.08446344,-0.1394054,0.0978078,27/07/2021 01:11:07 a. m.
-0.0002889223,0.08427965,-0.1394786,0.1031601,27/07/2021 01:11:07 a. m.
-0.0007716306,0.08349679,-0.1391585,0.0974334,27/07/2021 01:11:07 a. m.
-0.0011268,0.08274748,-0.1394536,0.1021728,27/07/2021 01:11:07 a. m.
-0.002239529,0.08158959,-0.139271,0.099151,27/07/2021 01:11:07 a. m.
-0.003681015,0.0811247,-0.1394521,0.0951175,27/07/2021 01:11:07 a. m.
-0.004243944,0.08066217,-0.1396321,0.1024118,27/07/2021 01:11:07 a. m.
-0.004746351,0.07945789,-0.1381682,0.101748,27/07/2021 01:11:07 a. m.
-0.007462729,0.07745223,-0.136336,0.0990965,27/07/2021 01:11:08 a. m.
-0.007915918,0.07599544,-0.1342751,0.0975021,27/07/2021 01:11:08 a. m.
-0.007733304,0.07590448,-0.1349495,0.1066337,27/07/2021 01:11:08 a. m.
-0.005964581,0.07626445,-0.1361143,0.0973692,27/07/2021 01:11:08 a. m.
-0.004145745,0.07502045,-0.1372071,0.097822,27/07/2021 01:11:08 a. m.
-0.00390793,0.07187996,-0.1383321,0.1008523,27/07/2021 01:11:08 a. m.
-0.003619727,0.07304265,-0.1385788,0.0979743,27/07/2021 01:11:08 a. m.
-0.006272387,0.07441688,-0.1380805,0.1017047,27/07/2021 01:11:08 a. m.
-0.008703928,0.07334941,-0.1404645,0.1018829,27/07/2021 01:11:08 a. m.
-0.01163019,0.0738307,-0.1443185,0.0982749,27/07/2021 01:11:08 a. m.
-0.0146303,0.07529851,-0.1457531,0.1008404,27/07/2021 01:11:09 a. m.
-0.01781667,0.07721243,-0.1469753,0.0998001,27/07/2021 01:11:09 a. m.
-0.01679427,0.08035906,-0.1509911,0.1016964,27/07/2021 01:11:09 a. m.
-0.01392979,0.08331276,-0.1550249,0.0978876,27/07/2021 01:11:09 a. m.
-0.01404477,0.08550081,-0.1587218,0.0967537,27/07/2021 01:11:09 a. m.
-0.01480227,0.08748075,-0.1625289,0.1016776,27/07/2021 01:11:09 a. m.
-0.01212333,0.08977664,-0.1640131,0.1010293,27/07/2021 01:11:09 a. m.
-0.009642657,0.08959716,-0.1606124,0.1027501,27/07/2021 01:11:09 a. m.
-0.005189482,0.08676741,-0.1559791,0.0969957,27/07/2021 01:11:09 a. m.
-0.0007456206,0.08302499,-0.1517596,0.103784,27/07/2021 01:11:09 a. m.
0.003901601,0.08059991,-0.1502,0.0960571,27/07/2021 01:11:10 a. m.
0.008961871,0.07914283,-0.1515601,0.0999066,27/07/2021 01:11:10 a. m.
0.01056325,0.078044,-0.1513836,0.1035574,27/07/2021 01:11:10 a. m.
0.007724345,0.07694914,-0.1525863,0.0952239,27/07/2021 01:11:10 a. m.
0.007724345,0.0772197,-0.1531568,0.1019045,27/07/2021 01:11:10 a. m.
0.009179786,0.07652389,-0.1500091,0.0991184,27/07/2021 01:11:10 a. m.
0.008652464,0.07368243,-0.1450587,0.1003395,27/07/2021 01:11:10 a. m.
0.008385956,0.07176688,-0.1390414,0.1021489,27/07/2021 01:11:10 a. m.
0.01049541,0.07062612,-0.1321421,0.0987082,27/07/2021 01:11:10 a. m.
0.01231678,0.07036097,-0.1257371,0.1025817,27/07/2021 01:11:10 a. m.
0.01382151,0.07003649,-0.1219918,0.0951475,27/07/2021 01:11:11 a. m.
0.0117851,0.07131279,-0.1210467,0.1053353,27/07/2021 01:11:11 a. m.
0.009563401,0.07506569,-0.1232143,0.0983265,27/07/2021 01:11:11 a. m.
0.00768885,0.07789906,-0.1236836,0.0965404,27/07/2021 01:11:11 a. m.
0.002141345,0.07733011,-0.1213993,0.1022637,27/07/2021 01:11:11 a. m.
-0.001981135,0.07479023,-0.1189745,0.0973762,27/07/2021 01:11:11 a. m.
-0.006817032,0.07349087,-0.1162072,0.1022003,27/07/2021 01:11:11 a. m.
-0.01010729,0.07352398,-0.110131,0.0990148,27/07/2021 01:11:11 a. m.
-0.01508239,0.07096273,-0.1032787,0.1009645,27/07/2021 01:11:11 a. m.
-0.01577739,0.07166234,-0.09839748,0.101829,27/07/2021 01:11:11 a. m.
-0.01503764,0.07174592,-0.097793,0.098542,27/07/2021 01:11:12 a. m.
-0.01385334,0.07266728,-0.09889577,0.1021949,27/07/2021 01:11:12 a. m.
-0.01299575,0.07267309,-0.09948905,0.0966927,27/07/2021 01:11:12 a. m.
-0.009985287,0.07591078,-0.09857605,0.1001172,27/07/2021 01:11:12 a. m.
-0.00467347,0.08168603,-0.09466538,0.1019339,27/07/2021 01:11:12 a. m.
-0.002936076,0.08265106,-0.09128629,0.0971379,27/07/2021 01:11:12 a. m.
0.001908232,0.08536805,-0.08683454,0.1045083,27/07/2021 01:11:12 a. m.
0.004127279,0.0882128,-0.08466817,0.0945807,27/07/2021 01:11:12 a. m.
0.0006656982,0.0893072,-0.08414026,0.1062466,27/07/2021 01:11:12 a. m.
-0.00503074,0.09131156,-0.08413877,0.097826,27/07/2021 01:11:12 a. m.
-0.009524938,0.09308048,-0.08413744,0.097532,27/07/2021 01:11:13 a. m.
-0.01313664,0.09262653,-0.08362792,0.1034155,27/07/2021 01:11:13 a. m.
-0.01509439,0.0909165,-0.0846556,0.0979755,27/07/2021 01:11:13 a. m.
-0.01701035,0.09160794,-0.08825089,0.1018479,27/07/2021 01:11:13 a. m.
-0.01987458,0.09847888,-0.08998287,0.0970143,27/07/2021 01:11:13 a. m.
-0.02368582,0.1044524,-0.09109416,0.1000969,27/07/2021 01:11:13 a. m.
-0.02639892,0.1087732,-0.09263403,0.0989496,27/07/2021 01:11:13 a. m.
-0.0289426,0.1157732,-0.09379964,0.1020162,27/07/2021 01:11:13 a. m.
-0.02932645,0.1183098,-0.0943967,0.0989886,27/07/2021 01:11:13 a. m.
-0.02939308,0.1184513,-0.09479623,0.101202,27/07/2021 01:11:13 a. m.
-0.02760736,0.1194049,-0.09347024,0.1026864,27/07/2021 01:11:14 a. m.
-0.02372401,0.119266,-0.09184714,0.0949403,27/07/2021 01:11:14 a. m.
-0.01769493,0.1147773,-0.09090685,0.1008695,27/07/2021 01:11:14 a. m.
-0.01327113,0.1128189,-0.09146376,0.1037586,27/07/2021 01:11:14 a. m.
-0.008148979,0.1111721,-0.0920141,0.095088,27/07/2021 01:11:14 a. m.
-0.003871586,0.107858,-0.09134439,0.1021981,27/07/2021 01:11:14 a. m.
-0.001557153,0.1059645,-0.08962667,0.0989371,27/07/2021 01:11:14 a. m.
-0.001633886,0.1059442,-0.08687603,0.1006012,27/07/2021 01:11:14 a. m.
-0.002598543,0.1050893,-0.08366722,0.1024458,27/07/2021 01:11:14 a. m.
-0.002967913,0.103555,-0.08272789,0.0952722,27/07/2021 01:11:14 a. m.
-0.003631044,0.1013378,-0.0831795,0.10294,27/07/2021 01:11:15 a. m.
-0.004339639,0.1001987,-0.08605368,0.1000703,27/07/2021 01:11:15 a. m.
-0.001737442,0.1011661,-0.08937737,0.1001183,27/07/2021 01:11:15 a. m.
0.002202597,0.101486,-0.08936339,0.1008423,27/07/2021 01:11:15 a. m.
0.001075018,0.09964925,-0.08558006,0.098531,27/07/2021 01:11:15 a. m.
-0.000741493,0.0977064,-0.08266383,0.1029182,27/07/2021 01:11:15 a. m.
-0.001109082,0.09712207,-0.08167262,0.095101,27/07/2021 01:11:15 a. m.
-0.0004533567,0.09523407,-0.08063743,0.1055344,27/07/2021 01:11:15 a. m.
-0.0005409829,0.09426094,-0.08061157,0.0960782,27/07/2021 01:11:15 a. m.
-0.0004680492,0.09417916,-0.08010525,0.1028016,27/07/2021 01:11:15 a. m.
-0.0006139316,0.09438143,-0.07960793,0.1007718,27/07/2021 01:11:16 a. m.
-0.0006139316,0.09438143,-0.07960793,0.096449,27/07/2021 01:11:16 a. m.
-0.000395108,0.09408512,-0.08010238,0.1032457,27/07/2021 01:11:16 a. m.
-0.000395108,0.09406256,-0.08111082,0.0985517,27/07/2021 01:11:16 a. m.
-0.001142804,0.09392177,-0.08211751,0.1013978,27/07/2021 01:11:16 a. m.
-0.001142804,0.09391736,-0.08262233,0.0989858,27/07/2021 01:11:16 a. m.
-0.001142804,0.09391736,-0.08262233,0.0973483,27/07/2021 01:11:16 a. m.
-0.001142804,0.09391492,-0.08312716,0.1033616,27/07/2021 01:11:16 a. m.
-0.001673345,0.09350877,-0.08312429,0.0977917,27/07/2021 01:11:16 a. m.
-0.001070242,0.09382007,-0.08363169,0.103827,27/07/2021 01:11:16 a. m.
-0.001142804,0.09391446,-0.08363199,0.097486,27/07/2021 01:11:17 a. m.
-0.001673345,0.09351327,-0.08464353,0.0978725,27/07/2021 01:11:17 a. m.
-0.001529012,0.09333679,-0.08565864,0.1035129,27/07/2021 01:11:17 a. m.
-0.0008794852,0.09250572,-0.08668999,0.0954217,27/07/2021 01:11:17 a. m.
-0.00124016,0.09078807,-0.0882771,0.1042337,27/07/2021 01:11:17 a. m.
-0.002258588,0.08992501,-0.08934696,0.0987383,27/07/2021 01:11:17 a. m.
-0.003285158,0.0890784,-0.09043023,0.094917,27/07/2021 01:11:17 a. m.
-0.004874539,0.08788839,-0.09207675,0.1028141,27/07/2021 01:11:17 a. m.
-0.005294327,0.08758926,-0.09582213,0.0982225,27/07/2021 01:11:17 a. m.
-0.003350195,0.08870419,-0.09890833,0.1051235,27/07/2021 01:11:17 a. m.
-0.003627907,0.08927763,-0.1004358,0.0980305,27/07/2021 01:11:18 a. m.
-0.004181776,0.08902118,-0.1015322,0.1005748,27/07/2021 01:11:18 a. m.
-0.004043717,0.0889738,-0.102606,0.1009505,27/07/2021 01:11:18 a. m.
-0.002167989,0.08894422,-0.1042163,0.0971699,27/07/2021 01:11:18 a. m.
-0.00395361,0.08646107,-0.1100869,0.1034815,27/07/2021 01:11:18 a. m.
-0.003474128,0.08354437,-0.1174932,0.0962689,27/07/2021 01:11:18 a. m.
-0.004063766,0.08474966,-0.1235669,0.1033108,27/07/2021 01:11:18 a. m.
-0.007035997,0.08456803,-0.1295469,0.098965,27/07/2021 01:11:18 a. m.
-0.009177689,0.0827639,-0.1344333,0.0982294,27/07/2021 01:11:18 a. m.
