x,y,z,Tiempo,time stamp
0.003093015,0.07377473,-0.08664885,0.1011903,27/07/2021 12:26:34 a. m.
0.004713222,0.07562371,-0.09298046,0.1027867,27/07/2021 12:26:34 a. m.
0.00669542,0.07596732,-0.09934287,0.0961637,27/07/2021 12:26:35 a. m.
0.006906539,0.07624587,-0.1039826,0.1042001,27/07/2021 12:26:35 a. m.
0.006297827,0.07624058,-0.1069212,0.0982981,27/07/2021 12:26:35 a. m.
0.004548445,0.07912625,-0.1093706,0.1019621,27/07/2021 12:26:35 a. m.
0.003247116,0.08254918,-0.1110471,0.0983064,27/07/2021 12:26:35 a. m.
0.00427556,0.08379694,-0.1119416,0.0972365,27/07/2021 12:26:35 a. m.
0.00601618,0.08529531,-0.1127673,0.1050896,27/07/2021 12:26:35 a. m.
0.007814243,0.08672611,-0.1135868,0.0960792,27/07/2021 12:26:35 a. m.
0.007961273,0.08690346,-0.1152292,0.1022758,27/07/2021 12:26:35 a. m.
0.006907776,0.08961283,-0.1157133,0.0992724,27/07/2021 12:26:35 a. m.
0.004535347,0.09582658,-0.1142424,0.10146,27/07/2021 12:26:36 a. m.
0.003788766,0.09711432,-0.1108246,0.0980816,27/07/2021 12:26:36 a. m.
0.003785741,0.097121,-0.1051944,0.0965203,27/07/2021 12:26:36 a. m.
0.002327736,0.09931666,-0.1008558,0.104491,27/07/2021 12:26:36 a. m.
0.0006951429,0.1019338,-0.09760802,0.0957751,27/07/2021 12:26:36 a. m.
-0.002144914,0.1009014,-0.09337506,0.1057364,27/07/2021 12:26:36 a. m.
-0.007370215,0.0989358,-0.08718326,0.097531,27/07/2021 12:26:36 a. m.
-0.01290571,0.09681817,-0.08228955,0.0976063,27/07/2021 12:26:36 a. m.
-0.01702968,0.09401555,-0.07820272,0.1035245,27/07/2021 12:26:36 a. m.
-0.01988481,0.09271111,-0.07660811,0.0979546,27/07/2021 12:26:36 a. m.
-0.02083388,0.09180035,-0.07758744,0.1018232,27/07/2021 12:26:37 a. m.
-0.02081749,0.0904592,-0.08012277,0.0990213,27/07/2021 12:26:37 a. m.
-0.02019651,0.0881339,-0.08428377,0.1019612,27/07/2021 12:26:37 a. m.
-0.01791417,0.08569732,-0.0891338,0.0982907,27/07/2021 12:26:37 a. m.
-0.0169779,0.08574759,-0.09453014,0.0961615,27/07/2021 12:26:37 a. m.
-0.0169779,0.08641619,-0.1009705,0.1022781,27/07/2021 12:26:37 a. m.
-0.01597689,0.08817519,-0.1066931,0.1004098,27/07/2021 12:26:37 a. m.
-0.0160706,0.09113862,-0.1083293,0.1031428,27/07/2021 12:26:37 a. m.
-0.01744666,0.09210131,-0.1081525,0.0954071,27/07/2021 12:26:37 a. m.
-0.01964381,0.09087763,-0.1089133,0.1004484,27/07/2021 12:26:37 a. m.
-0.02236104,0.08970254,-0.1118506,0.1028237,27/07/2021 12:26:38 a. m.
-0.02449202,0.0889691,-0.1153109,0.0980786,27/07/2021 12:26:38 a. m.
-0.0253011,0.08548174,-0.1178327,0.1031662,27/07/2021 12:26:38 a. m.
-0.02547028,0.08358962,-0.1206241,0.0964098,27/07/2021 12:26:38 a. m.
-0.0260078,0.0839443,-0.1234609,0.0996118,27/07/2021 12:26:38 a. m.
-0.02428922,0.08509489,-0.1237206,0.1028831,27/07/2021 12:26:38 a. m.
-0.01879854,0.08674578,-0.1203701,0.0954433,27/07/2021 12:26:38 a. m.
-0.01199649,0.0889832,-0.1169749,0.1044735,27/07/2021 12:26:38 a. m.
-0.003723133,0.08802866,-0.1133052,0.0981992,27/07/2021 12:26:38 a. m.
0.002905253,0.08831611,-0.1066695,0.1027953,27/07/2021 12:26:38 a. m.
0.008829281,0.08438721,-0.1006698,0.0979098,27/07/2021 12:26:39 a. m.
0.0154822,0.08033196,-0.09663202,0.0993724,27/07/2021 12:26:39 a. m.
0.01991704,0.07835282,-0.09452368,0.1017615,27/07/2021 12:26:39 a. m.
0.02333787,0.08014785,-0.09214483,0.0980663,27/07/2021 12:26:39 a. m.
0.02672908,0.08208638,-0.09037387,0.1026884,27/07/2021 12:26:39 a. m.
0.02992462,0.08430028,-0.08864118,0.0961402,27/07/2021 12:26:39 a. m.
0.03137356,0.08609921,-0.08589721,0.1000827,27/07/2021 12:26:39 a. m.
0.03084841,0.08774605,-0.08216403,0.1007921,27/07/2021 12:26:39 a. m.
0.02763085,0.09004328,-0.07906726,0.099287,27/07/2021 12:26:39 a. m.
0.02546839,0.09249014,-0.07505521,0.1033306,27/07/2021 12:26:39 a. m.
0.02294584,0.09219667,-0.07142279,0.0983432,27/07/2021 12:26:40 a. m.
0.02202646,0.09166496,-0.06563213,0.1022324,27/07/2021 12:26:40 a. m.
0.02131954,0.09223613,-0.05992925,0.0972939,27/07/2021 12:26:40 a. m.
0.02062659,0.09174053,-0.05502181,0.099602,27/07/2021 12:26:40 a. m.
0.0203054,0.09279096,-0.052028,0.1021855,27/07/2021 12:26:40 a. m.
0.02232406,0.09566332,-0.04954194,0.0954887,27/07/2021 12:26:40 a. m.
0.0197801,0.0969185,-0.04721813,0.1058682,27/07/2021 12:26:40 a. m.
0.009198219,0.09749068,-0.0457799,0.0978307,27/07/2021 12:26:40 a. m.
-0.001797665,0.09621947,-0.04430605,0.0978615,27/07/2021 12:26:40 a. m.
-0.01044996,0.0955621,-0.04078947,0.1017874,27/07/2021 12:26:40 a. m.
-0.01490873,0.0928338,-0.03986542,0.0975011,27/07/2021 12:26:41 a. m.
-0.01780381,0.09112544,-0.03986149,0.1045372,27/07/2021 12:26:41 a. m.
-0.01878543,0.0928596,-0.03987415,0.0970112,27/07/2021 12:26:41 a. m.
-0.02039852,0.09793955,-0.04104824,0.1033581,27/07/2021 12:26:41 a. m.
-0.02228246,0.09859027,-0.04127149,0.0985993,27/07/2021 12:26:41 a. m.
-0.02390541,0.09752424,-0.04145403,0.0956551,27/07/2021 12:26:41 a. m.
-0.02606914,0.09769808,-0.04096541,0.1028713,27/07/2021 12:26:41 a. m.
-0.02830767,0.09699909,-0.03962009,0.0980651,27/07/2021 12:26:41 a. m.
-0.03056214,0.09617315,-0.03877082,0.1043818,27/07/2021 12:26:41 a. m.
-0.03206043,0.09489396,-0.03887945,0.0958792,27/07/2021 12:26:41 a. m.
-0.03200631,0.09143957,-0.03996651,0.1011984,27/07/2021 12:26:42 a. m.
-0.03020313,0.08507061,-0.04317893,0.1018592,27/07/2021 12:26:42 a. m.
-0.02693632,0.07996736,-0.04828791,0.0967124,27/07/2021 12:26:42 a. m.
-0.02408661,0.07862404,-0.05625446,0.1013981,27/07/2021 12:26:42 a. m.
-0.02320566,0.07698923,-0.06532642,0.098828,27/07/2021 12:26:42 a. m.
-0.02331723,0.07635148,-0.07452403,0.099936,27/07/2021 12:26:42 a. m.
-0.02403127,0.07598296,-0.0820013,0.1010312,27/07/2021 12:26:42 a. m.
