x,y,z,Tiempo,time stamp
-0.0002961345,0.07488848,-0.08953375,0.0986552,27/07/2021 12:25:33 a. m.
-0.003133472,0.07156422,-0.09620839,0.101776,27/07/2021 12:25:33 a. m.
-0.00375763,0.07150833,-0.09980576,0.1019521,27/07/2021 12:25:33 a. m.
-0.004319552,0.0712885,-0.102237,0.0969452,27/07/2021 12:25:33 a. m.
-0.006406676,0.07337313,-0.1031786,0.1018644,27/07/2021 12:25:34 a. m.
-0.008438338,0.08054613,-0.1022634,0.0976025,27/07/2021 12:25:34 a. m.
-0.00942922,0.08951304,-0.1016517,0.0990282,27/07/2021 12:25:34 a. m.
-0.00887185,0.0924919,-0.103347,0.1027836,27/07/2021 12:25:34 a. m.
-0.005508352,0.09472573,-0.1040469,0.0983561,27/07/2021 12:25:34 a. m.
-0.0009249635,0.09854025,-0.1039541,0.1023247,27/07/2021 12:25:34 a. m.
0.000771109,0.09982094,-0.1052393,0.0980895,27/07/2021 12:25:34 a. m.
0.002150189,0.1010753,-0.1040406,0.1030314,27/07/2021 12:25:34 a. m.
0.002022926,0.1002856,-0.1046643,0.0979316,27/07/2021 12:25:34 a. m.
0.0009325109,0.0988486,-0.1069134,0.0978631,27/07/2021 12:25:34 a. m.
-0.004016068,0.09624307,-0.1110094,0.1008763,27/07/2021 12:25:35 a. m.
-0.009899307,0.09260065,-0.1144663,0.1002689,27/07/2021 12:25:35 a. m.
-0.01434627,0.08965468,-0.1146006,0.1020183,27/07/2021 12:25:35 a. m.
-0.0161006,0.08781833,-0.1105869,0.0997166,27/07/2021 12:25:35 a. m.
-0.01837433,0.08596984,-0.108169,0.0971114,27/07/2021 12:25:35 a. m.
-0.02165097,0.08381087,-0.1091111,0.1021154,27/07/2021 12:25:35 a. m.
-0.02292981,0.0833864,-0.1091874,0.0978856,27/07/2021 12:25:35 a. m.
-0.02240606,0.083705,-0.1085667,0.1037145,27/07/2021 12:25:35 a. m.
-0.01867837,0.08350468,-0.1063523,0.0950379,27/07/2021 12:25:35 a. m.
-0.01160943,0.08196465,-0.1043351,0.1011885,27/07/2021 12:25:35 a. m.
-0.004509423,0.08103845,-0.1027666,0.1020679,27/07/2021 12:25:36 a. m.
