-1.210066599999999881e-01,-3.044752000000000222e-02,4.170567000000000024e-01,-6.573000000000001064e-02,-1.855499999999999858e-02,2.433965999999999630e-01,5.566491995759999867e+00,5.079282057779998638e+00,1.475223148786164122e+06,1.300000000000000000e+01
-1.050776200000000105e-01,-2.791214000000000542e-02,4.015287599999999846e-01,5.152799999999999915e-03,3.111000000000001351e-03,-7.479599999999986433e-03,3.422664899999981292e-04,2.497484099999980854e-04,4.612305806041816503e+00,1.300000000000000000e+01
-9.846989999999999910e-02,-2.150918000000000274e-02,3.867772999999999906e-01,1.031399999999998941e-03,3.398399999999999338e-03,-4.391999999999995734e-03,2.960952900000009182e-04,2.419363800000008896e-04,3.704977045172628713e+00,1.300000000000000000e+01
-1.023128999999999983e-01,-1.271727999999999748e-02,3.847924800000000478e-01,8.723999999999982203e-04,3.018599999999999756e-03,3.750599999999970711e-03,2.858589180000001805e-03,2.595257880000001374e-03,2.505815504988880704e+01,1.300000000000000000e+01
-9.463393999999998585e-02,-1.667103999999999808e-02,3.912079199999999313e-01,4.356600000000002137e-03,-2.125800000000000606e-03,9.552000000000226759e-04,4.186063199999971729e-04,3.636153899999971617e-04,3.659659328037426107e+00,1.300000000000000000e+01
-8.476396000000001318e-02,-1.403864000000000153e-02,3.996584000000000247e-01,7.909199999999999911e-03,3.412200000000000649e-03,5.077199999999981381e-03,3.906767100000002645e-04,2.065592700000002074e-04,3.785175318482165707e+00,1.300000000000000000e+01
-7.648124000000000589e-02,-1.274018000000000025e-02,4.056696600000000985e-01,5.615999999999954362e-04,2.927999999999993108e-04,7.638599999999995394e-03,2.980794299999998303e-04,2.663979299999995136e-04,2.562394383853452862e+00,1.300000000000000000e+01
-8.125729999999999065e-02,-1.313821999999999907e-02,4.064714200000000832e-01,-7.194599999999992841e-03,-1.135199999999999838e-03,-1.413719999999998346e-02,9.521372099999995215e-04,6.725800200000002331e-04,7.195040439189285486e+00,1.300000000000000000e+01
-9.859615999999998825e-02,-1.586591999999999864e-02,3.893358199999999991e-01,-1.005240000000000300e-02,-2.091600000000000750e-03,-1.934400000000002784e-03,3.185016000000006980e-04,5.978705999999980972e-05,2.903407079905175436e+00,1.300000000000000000e+01
-1.101904999999999968e-01,-1.820424000000000000e-02,3.848847600000000480e-01,-5.707800000000005057e-03,-1.289999999999999372e-04,-4.799399999999986663e-03,2.627126100000021854e-04,1.313442000000017570e-04,2.432334687200450318e+00,1.300000000000000000e+01
