-1.312318599999999780e-01,2.289942000000000366e-02,3.370253399999999511e-01,-8.793839999999999990e-02,1.739459999999999965e-02,2.018429999999999946e-01,3.820113835319999485e+00,3.537795335579998923e+00,1.015880525493503199e+06,1.100000000000000000e+01
-1.483333199999999907e-01,2.904643999999999629e-02,3.349884999999999668e-01,-5.882400000000004639e-03,-1.307999999999998617e-03,-7.773600000000014179e-03,9.322885800000005850e-04,5.893063200000024605e-04,1.341233371107973404e+01,1.100000000000000000e+01
-1.174200000000000244e-01,3.815208000000000488e-02,3.402726599999999491e-01,2.885520000000000099e-02,9.417000000000000023e-03,1.211040000000002115e-02,4.600406730000001880e-03,1.186352910000001027e-03,4.631996319995838007e+01,1.100000000000000000e+01
-9.234437999999998981e-02,4.428276000000001128e-02,3.285967599999999877e-01,1.625159999999999799e-02,-4.487999999999991996e-04,-1.483260000000002909e-02,1.617015809999999875e-03,6.224691900000001686e-04,1.537450165621725340e+01,1.100000000000000000e+01
-8.241950000000000665e-02,4.150492000000000070e-02,3.179466399999999471e-01,-4.520999999999999845e-03,3.814799999999997100e-03,9.972000000000313946e-04,8.201116500000005423e-04,5.513979600000007376e-04,8.565202502833535902e+00,1.100000000000000000e+01
-7.767852000000000090e-02,4.001871999999999374e-02,3.554276400000000447e-01,8.692800000000000527e-03,-4.931999999999998885e-03,2.268599999999997355e-02,6.356146560000003852e-03,5.964499440000002421e-03,7.663649820908261745e+01,1.100000000000000000e+01
-7.218779999999998254e-02,4.255381999999999915e-02,3.575375799999999660e-01,5.140199999999994947e-03,-1.429200000000001346e-03,7.266000000000106141e-04,3.990641999999993902e-04,2.506158299999993789e-04,3.655452138705099330e+00,1.100000000000000000e+01
-7.292471999999999843e-02,3.862023999999999319e-02,3.540172799999999897e-01,-1.373459999999999959e-02,2.747399999999999235e-03,-8.677800000000002872e-03,1.469565030000001982e-03,8.662587600000012586e-04,1.707049073362726688e+01,1.100000000000000000e+01
-1.051977799999999907e-01,3.680913999999999714e-02,3.526951400000000181e-01,-1.081199999999999696e-02,-8.046000000000011259e-04,6.305399999999993996e-03,1.535177400000001203e-03,5.694811199999995658e-04,1.085486753163522877e+01,1.100000000000000000e+01
-1.072160999999999947e-01,4.441485999999999351e-02,3.511771000000000198e-01,-3.849000000000002593e-03,2.157600000000001270e-03,-8.441999999999949328e-04,1.004180459999998946e-03,2.681154899999989402e-04,9.658635786419376146e+00,1.100000000000000000e+01
-1.149564799999999859e-01,4.200543999999999806e-02,3.565837999999999508e-01,4.297200000000001019e-03,-4.351200000000002115e-03,2.617800000000003458e-03,5.206129500000001567e-04,9.207920999999979496e-05,5.310398675260008972e+00,1.100000000000000000e+01
-1.347169800000000139e-01,4.869580000000001130e-02,3.510367200000000243e-01,-2.608980000000000327e-02,1.070520000000000152e-02,-5.291400000000012933e-03,3.287679420000003908e-03,1.138891110000000810e-03,2.922917455409817578e+01,1.100000000000000000e+01
-1.511203799999999986e-01,5.454757999999999829e-02,3.496990600000000060e-01,-1.679399999999997561e-03,-3.378000000000006215e-04,-3.899999999998904208e-05,1.135785000000001188e-05,1.285860000000100375e-06,1.118088562970895039e-01,1.100000000000000000e+01
-1.520060999999999773e-01,5.401121999999999868e-02,3.497858000000000356e-01,1.026000000000026836e-04,-2.796000000000006705e-04,4.080000000000749694e-05,3.255869999999976333e-06,1.809000000000019018e-06,4.765163301547585550e-02,1.100000000000000000e+01
-1.271199000000000079e-01,5.936168000000000000e-02,3.509155599999999597e-01,3.856500000000000206e-02,1.121160000000000559e-02,2.515800000000001195e-03,4.440585900000001973e-03,4.397078700000011959e-04,3.557156784416727646e+01,1.100000000000000000e+01
-8.425065999999999111e-02,7.194880000000000719e-02,3.532096999999999598e-01,2.647199999999999727e-03,-7.662000000000001925e-04,3.473999999999977106e-04,4.944134399999990798e-04,6.996935999999972068e-05,5.150072653337060657e+00,1.100000000000000000e+01
-8.278613999999999418e-02,7.063534000000000479e-02,3.552413600000000060e-01,-9.209999999999967995e-04,-2.478000000000063485e-04,9.899999999998242996e-05,6.798398999999906921e-05,4.287395999999922113e-05,6.226191314895768159e-01,1.100000000000000000e+01
-8.401573999999997766e-02,7.201021999999999978e-02,3.539584199999999958e-01,-2.200800000000002754e-03,2.302800000000005017e-03,-2.008799999999977270e-03,2.161879799999991017e-04,7.263401999999915724e-05,2.184523059527982092e+00,1.100000000000000000e+01
-8.703591999999998885e-02,7.451543999999998835e-02,3.475520200000000171e-01,1.322399999999998533e-03,-1.250400000000001554e-03,-3.238800000000008252e-03,6.404945999999979791e-05,5.768508000000002674e-05,6.561548548542678327e-01,1.100000000000000000e+01
-8.572128000000001080e-02,7.214204000000000450e-02,3.458199000000000689e-01,1.215600000000000057e-03,-5.034000000000038878e-04,7.139999999998814233e-05,3.212081999999964141e-05,1.553705999999968959e-05,3.180960681202637530e-01,1.100000000000000000e+01
-8.981350000000000444e-02,7.620770000000000322e-02,3.609377799999999303e-01,-1.968000000000003167e-03,1.458000000000042487e-04,1.838580000000001810e-02,2.146223640000001400e-03,1.754408040000001194e-03,1.717761713259448086e+01,1.100000000000000000e+01
-8.549365999999998522e-02,7.917254000000001346e-02,3.750558999999999976e-01,1.024919999999999998e-02,9.093000000000000388e-03,-7.457999999999964441e-04,1.305803879999999865e-03,4.960879799999992103e-04,1.313368113801326942e+01,1.100000000000000000e+01
-7.317269999999999330e-02,8.673096000000000971e-02,3.847631799999999824e-01,-1.271999999999939845e-04,2.628599999999997432e-03,1.121459999999997389e-02,6.222232199999968259e-04,5.066332199999971008e-04,5.679030221338805084e+00,1.100000000000000000e+01
-7.108955999999999609e-02,9.054568000000000338e-02,3.996328600000000342e-01,-4.356600000000002137e-03,-3.682200000000002225e-03,3.426000000000262169e-04,1.032486809999998058e-03,6.662235599999982716e-04,8.799344429366898979e+00,1.100000000000000000e+01
-9.090771999999999742e-02,7.592782000000000697e-02,3.780024000000000162e-01,-1.167660000000000399e-02,-1.142399999999999839e-02,-1.100820000000000097e-02,1.442558520000004896e-03,1.083287070000004760e-03,1.062888332696383209e+01,1.100000000000000000e+01
-1.095334200000000063e-01,6.170203999999999273e-02,3.813424000000000813e-01,-1.126500000000000071e-02,-5.095199999999995046e-03,3.140399999999976370e-03,6.999515699999981364e-04,2.003809199999990098e-04,6.860301117454691955e+00,1.100000000000000000e+01
-1.091465000000000213e-01,6.032937999999999495e-02,3.818922000000000150e-01,1.310340000000000463e-02,8.909399999999996142e-03,-4.947000000000001743e-03,1.867941089999999990e-03,1.314813959999998946e-03,1.998756819951752561e+01,1.100000000000000000e+01
-1.024216000000000015e-01,6.913394000000000483e-02,3.769763599999999548e-01,-9.522000000000007888e-03,-4.075199999999995840e-03,5.713200000000018090e-03,9.374794799999997767e-04,2.522927400000003935e-04,8.687960193262741271e+00,1.100000000000000000e+01
-9.591148000000000728e-02,6.765773999999999400e-02,3.778866599999999853e-01,1.000980000000000272e-02,9.246000000000004649e-04,-4.096800000000000268e-03,7.180178399999994016e-04,1.020271499999996488e-04,8.611428781651447650e+00,1.100000000000000000e+01
-9.813992000000001936e-02,6.745323999999999764e-02,3.763937600000000772e-01,-9.910800000000004328e-03,2.699999999999369706e-05,8.603999999999944592e-04,4.598659499999992965e-04,1.149939000000003865e-05,5.503378484510140112e+00,1.100000000000000000e+01
-1.098944400000000099e-01,6.750868000000000146e-02,3.782817599999999669e-01,4.224000000000060931e-04,-1.715999999999967443e-04,1.805999999999974238e-04,2.379934499999997568e-04,4.103486999999983096e-05,2.334903051610928593e+00,1.100000000000000000e+01
-1.098837999999999898e-01,8.043994000000000144e-02,3.782312600000000136e-01,9.597599999999997800e-03,1.140060000000000379e-02,1.016880000000001082e-02,6.120438810000000847e-03,2.119326449999999872e-03,4.740677566250419517e+01,1.100000000000000000e+01
-9.191117999999999510e-02,8.767078000000000371e-02,3.996698200000000090e-01,1.051200000000002133e-03,7.949999999999956884e-04,3.533399999999986465e-03,1.109215800000001260e-04,8.245566000000013678e-05,1.254388417629103358e+00,1.100000000000000000e+01
