x,y,z,Tiempo,time stamp
-0.02014142,0.07118206,-0.1362724,0.0984638,03/10/2021 01:29:08 a. m.
-0.02007877,0.07299928,-0.1369619,0.1105433,03/10/2021 01:29:08 a. m.
-0.01922791,0.07440969,-0.1364658,0.0926229,03/10/2021 01:29:08 a. m.
-0.01809768,0.07693201,-0.1362205,0.0987391,03/10/2021 01:29:09 a. m.
-0.01685463,0.0803495,-0.1350033,0.1004908,03/10/2021 01:29:09 a. m.
-0.01576548,0.08366816,-0.1332089,0.1001935,03/10/2021 01:29:09 a. m.
-0.01486102,0.0874771,-0.1283279,0.1002174,03/10/2021 01:29:09 a. m.
-0.01482102,0.09200937,-0.1218127,0.0985776,03/10/2021 01:29:09 a. m.
-0.01331259,0.09390064,-0.1148,0.0999631,03/10/2021 01:29:09 a. m.
-0.01057969,0.09424104,-0.1084098,0.1000271,03/10/2021 01:29:09 a. m.
-0.007879477,0.09517375,-0.1036103,0.0997432,03/10/2021 01:29:09 a. m.
-0.008403186,0.09472762,-0.1031662,0.1022437,03/10/2021 01:29:09 a. m.
-0.008644324,0.09308729,-0.1049681,0.097501,03/10/2021 01:29:09 a. m.
-0.009093214,0.08854084,-0.1089421,0.105186,03/10/2021 01:29:10 a. m.
-0.01090564,0.08150543,-0.1165788,0.0956898,03/10/2021 01:29:10 a. m.
-0.01463644,0.07937019,-0.1212273,0.1013246,03/10/2021 01:29:10 a. m.
-0.0153545,0.07938228,-0.121823,0.0995086,03/10/2021 01:29:10 a. m.
-0.01601398,0.07960822,-0.1235646,0.0974293,03/10/2021 01:29:10 a. m.
-0.01947978,0.07853752,-0.128139,0.10571,03/10/2021 01:29:10 a. m.
-0.02077274,0.07696267,-0.1298675,0.0966074,03/10/2021 01:29:10 a. m.
-0.01938507,0.07605632,-0.1307819,0.0997542,03/10/2021 01:29:10 a. m.
-0.01856075,0.0747476,-0.1318349,0.1016285,03/10/2021 01:29:10 a. m.
-0.01842781,0.07322796,-0.1329694,0.0965196,03/10/2021 01:29:10 a. m.
-0.01729678,0.07284353,-0.133744,0.1018623,03/10/2021 01:29:11 a. m.
-0.01515938,0.07284277,-0.1318011,0.0992464,03/10/2021 01:29:11 a. m.
-0.01440968,0.07297475,-0.1317592,0.104259,03/10/2021 01:29:11 a. m.
-0.0137867,0.07227021,-0.1332814,0.0960924,03/10/2021 01:29:11 a. m.
-0.01147277,0.07097992,-0.133046,0.0985946,03/10/2021 01:29:11 a. m.
-0.01009352,0.06881776,-0.1344061,0.1020019,03/10/2021 01:29:11 a. m.
-0.0104648,0.06858804,-0.1364893,0.0988055,03/10/2021 01:29:11 a. m.
-0.01017954,0.06809799,-0.1366553,0.1016251,03/10/2021 01:29:11 a. m.
-0.0104648,0.06858804,-0.1364893,0.0987173,03/10/2021 01:29:11 a. m.
-0.01035069,0.06839202,-0.1365557,0.0976479,03/10/2021 01:29:11 a. m.
-0.0104648,0.06858804,-0.1364893,0.1033313,03/10/2021 01:29:12 a. m.
-0.01023659,0.06819599,-0.1366221,0.1010736,03/10/2021 01:29:12 a. m.
