x,y,z,Tiempo,time stamp
-0.03320609,0.07131676,-0.09429507,0.1024782,03/10/2021 03:07:18 a. m.
-0.03315789,0.07120807,-0.0943024,0.1002506,03/10/2021 03:07:18 a. m.
-0.03320609,0.07131676,-0.09429507,0.1001889,03/10/2021 03:07:18 a. m.
-0.03320609,0.07131676,-0.09429507,0.1002523,03/10/2021 03:07:18 a. m.
-0.03320609,0.07131676,-0.09429507,0.0950318,03/10/2021 03:07:18 a. m.
-0.03325431,0.07142545,-0.09428774,0.1039008,03/10/2021 03:07:19 a. m.
-0.03359176,0.07207175,-0.09247895,0.0992994,03/10/2021 03:07:19 a. m.
-0.03388487,0.0759474,-0.09168996,0.1027818,03/10/2021 03:07:19 a. m.
-0.03466206,0.08216329,-0.08917494,0.0983597,03/10/2021 03:07:19 a. m.
-0.03298859,0.08724935,-0.08635153,0.1017403,03/10/2021 03:07:19 a. m.
-0.02993086,0.09066986,-0.08372317,0.0964866,03/10/2021 03:07:19 a. m.
-0.02677795,0.09378072,-0.08172269,0.1009937,03/10/2021 03:07:19 a. m.
-0.02318629,0.09609196,-0.07929742,0.0988758,03/10/2021 03:07:19 a. m.
-0.01959825,0.09847341,-0.07647714,0.0984539,03/10/2021 03:07:19 a. m.
-0.0170085,0.1002009,-0.07418529,0.1022007,03/10/2021 03:07:19 a. m.
-0.01501331,0.1017288,-0.07240914,0.101889,03/10/2021 03:07:20 a. m.
-0.01353171,0.1029613,-0.07064237,0.0982061,03/10/2021 03:07:20 a. m.
-0.0122697,0.1034435,-0.0692841,0.1006579,03/10/2021 03:07:20 a. m.
-0.01079385,0.1037307,-0.06743515,0.097249,03/10/2021 03:07:20 a. m.
-0.009384979,0.1041562,-0.06560867,0.1052767,03/10/2021 03:07:20 a. m.
-0.007682133,0.104252,-0.0637305,0.0950699,03/10/2021 03:07:20 a. m.
-0.005235571,0.1035603,-0.0612184,0.1057183,03/10/2021 03:07:20 a. m.
-0.003877971,0.1043207,-0.05896701,0.0946467,03/10/2021 03:07:20 a. m.
-0.00286309,0.1043638,-0.05752962,0.0983263,03/10/2021 03:07:20 a. m.
-0.001575734,0.1050915,-0.05624682,0.1023671,03/10/2021 03:07:20 a. m.
0.0004307069,0.105976,-0.05501284,0.0984599,03/10/2021 03:07:21 a. m.
0.002748001,0.106553,-0.05371255,0.1031897,03/10/2021 03:07:21 a. m.
0.004584938,0.1068901,-0.05186805,0.1001837,03/10/2021 03:07:21 a. m.
0.004819825,0.1070068,-0.05044198,0.0962784,03/10/2021 03:07:21 a. m.
0.006804705,0.106318,-0.04827161,0.1035183,03/10/2021 03:07:21 a. m.
0.007247046,0.1058821,-0.04462983,0.1000233,03/10/2021 03:07:21 a. m.
0.006977409,0.1059907,-0.0421238,0.0994045,03/10/2021 03:07:21 a. m.
0.006703824,0.1056506,-0.04097253,0.0978904,03/10/2021 03:07:21 a. m.
0.006349072,0.1049071,-0.04121909,0.0989309,03/10/2021 03:07:21 a. m.
0.006781399,0.1054017,-0.04139805,0.1029002,03/10/2021 03:07:21 a. m.
0.007951707,0.1062204,-0.04118121,0.0976834,03/10/2021 03:07:22 a. m.
0.009433821,0.1065504,-0.04130203,0.1049647,03/10/2021 03:07:22 a. m.
0.01033422,0.1065542,-0.04130341,0.095255,03/10/2021 03:07:22 a. m.
0.0110769,0.1067291,-0.04136746,0.1021495,03/10/2021 03:07:22 a. m.
0.01099715,0.1068122,-0.04139791,0.0993052,03/10/2021 03:07:22 a. m.
0.01099715,0.1068122,-0.04139791,0.098058,03/10/2021 03:07:22 a. m.
0.0115796,0.1071562,-0.04152387,0.1023293,03/10/2021 03:07:22 a. m.
0.01199993,0.1078304,-0.04126334,0.099283,03/10/2021 03:07:22 a. m.
0.01217529,0.1085886,-0.04154434,0.1007883,03/10/2021 03:07:22 a. m.
0.01071255,0.109311,-0.04130972,0.0982565,03/10/2021 03:07:22 a. m.
0.0066825,0.1108726,-0.04139846,0.101688,03/10/2021 03:07:23 a. m.
0.005719692,0.110966,-0.0414339,0.101802,03/10/2021 03:07:23 a. m.
0.005231485,0.110563,-0.041281,0.0960816,03/10/2021 03:07:23 a. m.
0.005546138,0.1102284,-0.04115404,0.1018955,03/10/2021 03:07:23 a. m.
0.005388796,0.1103957,-0.04121751,0.101429,03/10/2021 03:07:23 a. m.
0.005388796,0.1103957,-0.04121751,0.1004864,03/10/2021 03:07:23 a. m.
0.004221737,0.1086928,-0.04107788,0.0981235,03/10/2021 03:07:23 a. m.
0.00501819,0.103952,-0.04243392,0.0976542,03/10/2021 03:07:23 a. m.
0.006260529,0.09959123,-0.04410977,0.1023351,03/10/2021 03:07:23 a. m.
0.007076144,0.09688276,-0.04215202,0.0979842,03/10/2021 03:07:23 a. m.
0.008425504,0.09546402,-0.04113196,0.1052059,03/10/2021 03:07:24 a. m.
0.01014967,0.09311567,-0.04146193,0.1006672,03/10/2021 03:07:24 a. m.
0.01497999,0.09215367,-0.04393958,0.0934899,03/10/2021 03:07:24 a. m.
0.02009845,0.09097341,-0.04691634,0.1028094,03/10/2021 03:07:24 a. m.
0.02255955,0.08978187,-0.04935518,0.0981929,03/10/2021 03:07:24 a. m.
0.02367666,0.08879025,-0.05296277,0.1050382,03/10/2021 03:07:24 a. m.
0.02463658,0.08818074,-0.05611159,0.0981723,03/10/2021 03:07:24 a. m.
0.02559784,0.08644618,-0.05960064,0.0949739,03/10/2021 03:07:24 a. m.
0.02575006,0.08471701,-0.06205176,0.1034505,03/10/2021 03:07:24 a. m.
0.02492252,0.08303645,-0.06400754,0.0991703,03/10/2021 03:07:24 a. m.
0.02423753,0.08107823,-0.06709002,0.1010041,03/10/2021 03:07:25 a. m.
0.0235355,0.07919006,-0.07025324,0.09782,03/10/2021 03:07:25 a. m.
0.0240009,0.0782744,-0.07525367,0.105943,03/10/2021 03:07:25 a. m.
0.02423361,0.07781741,-0.07974499,0.0967738,03/10/2021 03:07:25 a. m.
0.0247459,0.07836795,-0.08313215,0.0974795,03/10/2021 03:07:25 a. m.
0.02482383,0.07837242,-0.08875042,0.1032608,03/10/2021 03:07:25 a. m.
0.02423361,0.07799359,-0.09158377,0.0996431,03/10/2021 03:07:25 a. m.
0.02464488,0.07634307,-0.09224069,0.1021489,03/10/2021 03:07:25 a. m.
0.02405621,0.07467499,-0.09349,0.0952782,03/10/2021 03:07:25 a. m.
0.02275884,0.07248688,-0.09304228,0.1020928,03/10/2021 03:07:25 a. m.
0.02214389,0.072026,-0.09365834,0.0990298,03/10/2021 03:07:26 a. m.
0.02244374,0.07169699,-0.09426942,0.0978248,03/10/2021 03:07:26 a. m.
0.0216015,0.07182571,-0.09839815,0.103987,03/10/2021 03:07:26 a. m.
0.02221884,0.07256951,-0.1006896,0.0968019,03/10/2021 03:07:26 a. m.
0.02251869,0.07195257,-0.09838614,0.1028741,03/10/2021 03:07:26 a. m.
0.02244374,0.07210352,-0.09896344,0.1013016,03/10/2021 03:07:26 a. m.
0.02229381,0.07228778,-0.09894526,0.0977163,03/10/2021 03:07:26 a. m.
0.02175067,0.07164077,-0.09841567,0.1012936,03/10/2021 03:07:26 a. m.
0.02236877,0.07213693,-0.09836867,0.0966861,03/10/2021 03:07:26 a. m.
0.02290952,0.072516,-0.09597704,0.1020174,03/10/2021 03:07:26 a. m.
0.02413478,0.0733474,-0.09357437,0.1020199,03/10/2021 03:07:27 a. m.
0.02512662,0.07343871,-0.09415196,0.0955821,03/10/2021 03:07:27 a. m.
0.0250445,0.07489996,-0.09578839,0.1025585,03/10/2021 03:07:27 a. m.
0.02489085,0.07518101,-0.09692241,0.0974907,03/10/2021 03:07:27 a. m.
0.02345,0.07455292,-0.09813976,0.1029106,03/10/2021 03:07:27 a. m.
0.02071957,0.07410898,-0.09759851,0.1010603,03/10/2021 03:07:27 a. m.
0.0190527,0.0736353,-0.09705679,0.1016887,03/10/2021 03:07:27 a. m.
0.0190527,0.07368895,-0.09763667,0.0972571,03/10/2021 03:07:27 a. m.
0.01912691,0.07349104,-0.09648441,0.0993687,03/10/2021 03:07:27 a. m.
0.01782769,0.07232125,-0.09246503,0.1003737,03/10/2021 03:07:27 a. m.
0.01677386,0.07223824,-0.08894973,0.0983274,03/10/2021 03:07:28 a. m.
0.01662771,0.07242632,-0.0889436,0.1024893,03/10/2021 03:07:28 a. m.
0.01655465,0.07252036,-0.08894055,0.100285,03/10/2021 03:07:28 a. m.
0.01655465,0.07252036,-0.08894055,0.0962499,03/10/2021 03:07:28 a. m.
0.01677386,0.07223824,-0.08894973,0.1052569,03/10/2021 03:07:28 a. m.
0.01655465,0.07250041,-0.08835623,0.0980453,03/10/2021 03:07:28 a. m.
0.01655465,0.07252036,-0.08894055,0.0995083,03/10/2021 03:07:28 a. m.
0.01655465,0.07248273,-0.0877718,0.1005866,03/10/2021 03:07:28 a. m.
0.01853323,0.07370685,-0.08658151,0.1010566,03/10/2021 03:07:28 a. m.
0.01952015,0.07500306,-0.08828461,0.0980926,03/10/2021 03:07:28 a. m.
