x,y,z,Tiempo,time stamp
-0.06688577,0.08038674,-0.1413821,0.1032862,03/10/2021 01:37:02 a. m.
-0.06698845,0.08249079,-0.1374058,0.100345,03/10/2021 01:37:02 a. m.
-0.06730454,0.08546124,-0.1332588,0.1000265,03/10/2021 01:37:02 a. m.
-0.06585039,0.08607232,-0.1294843,0.0982707,03/10/2021 01:37:02 a. m.
-0.06062755,0.08777254,-0.1295033,0.0997942,03/10/2021 01:37:02 a. m.
-0.05775228,0.08903962,-0.1302355,0.0999928,03/10/2021 01:37:02 a. m.
-0.05703251,0.08859295,-0.129808,0.0985178,03/10/2021 01:37:02 a. m.
-0.05648752,0.08834521,-0.1281547,0.1016465,03/10/2021 01:37:03 a. m.
-0.05590817,0.08768264,-0.1254904,0.1028342,03/10/2021 01:37:03 a. m.
-0.05540254,0.08699576,-0.1217034,0.0985726,03/10/2021 01:37:03 a. m.
-0.05363618,0.08631972,-0.1173727,0.0983711,03/10/2021 01:37:03 a. m.
-0.05298441,0.08590359,-0.1157927,0.1011634,03/10/2021 01:37:03 a. m.
-0.05306111,0.08588032,-0.1146823,0.1013191,03/10/2021 01:37:03 a. m.
-0.05244801,0.08596013,-0.1146645,0.0966779,03/10/2021 01:37:03 a. m.
-0.05020612,0.08548487,-0.1164505,0.1044889,03/10/2021 01:37:03 a. m.
-0.04764487,0.08416795,-0.1178958,0.0980788,03/10/2021 01:37:03 a. m.
-0.04693817,0.0823107,-0.1183474,0.0964832,03/10/2021 01:37:03 a. m.
-0.04706755,0.07890446,-0.1185856,0.1046555,03/10/2021 01:37:04 a. m.
-0.04693046,0.07460641,-0.1190067,0.0977164,03/10/2021 01:37:04 a. m.
-0.04755818,0.07228059,-0.1189385,0.1000026,03/10/2021 01:37:04 a. m.
-0.04874939,0.07137222,-0.1179148,0.0991871,03/10/2021 01:37:04 a. m.
-0.04923543,0.07059018,-0.1174707,0.104271,03/10/2021 01:37:04 a. m.
-0.0489735,0.06968089,-0.1170487,0.0975917,03/10/2021 01:37:04 a. m.
-0.0482948,0.06977696,-0.117028,0.0968394,03/10/2021 01:37:04 a. m.
-0.04746267,0.0696955,-0.1182883,0.1049772,03/10/2021 01:37:04 a. m.
-0.04594427,0.06946064,-0.1183407,0.0956813,03/10/2021 01:37:04 a. m.
-0.04397796,0.07001518,-0.1182171,0.1024466,03/10/2021 01:37:04 a. m.
-0.04257327,0.07027704,-0.1187794,0.1005951,03/10/2021 01:37:05 a. m.
-0.04261484,0.07038669,-0.1187546,0.096093,03/10/2021 01:37:05 a. m.
-0.04304972,0.06960814,-0.1189311,0.1021642,03/10/2021 01:37:05 a. m.
-0.04309083,0.06985564,-0.1194985,0.0986145,03/10/2021 01:37:05 a. m.
-0.04373405,0.06962826,-0.119551,0.1036203,03/10/2021 01:37:05 a. m.
-0.04373405,0.06962826,-0.119551,0.0961383,03/10/2021 01:37:05 a. m.
-0.04313194,0.06996536,-0.1194731,0.0982977,03/10/2021 01:37:05 a. m.
-0.04309083,0.06985564,-0.1194985,0.1050752,03/10/2021 01:37:05 a. m.
-0.04304972,0.06974594,-0.1195238,0.0980039,03/10/2021 01:37:05 a. m.
-0.0430086,0.06963622,-0.1195491,0.099875,03/10/2021 01:37:05 a. m.
-0.04296749,0.0695265,-0.1195745,0.1014696,03/10/2021 01:37:06 a. m.
-0.04163913,0.07016271,-0.1206754,0.0992264,03/10/2021 01:37:06 a. m.
