x,y,z,Tiempo,time stamp
-0.03637123,0.07278845,-0.09849833,0.0961366,03/10/2021 03:25:21 a. m.
-0.03641782,0.07301854,-0.09965569,0.1063421,03/10/2021 03:25:21 a. m.
-0.0364644,0.07325751,-0.1008104,0.0991219,03/10/2021 03:25:22 a. m.
-0.03463529,0.07411086,-0.1013022,0.0938994,03/10/2021 03:25:22 a. m.
-0.03449154,0.07378574,-0.1013398,0.1033295,03/10/2021 03:25:22 a. m.
-0.03342128,0.07464642,-0.1012403,0.1003705,03/10/2021 03:25:22 a. m.
-0.03332369,0.07450057,-0.1018433,0.0993054,03/10/2021 03:25:22 a. m.
-0.0321123,0.07497656,-0.1012021,0.1005937,03/10/2021 03:25:22 a. m.
-0.0302527,0.07570692,-0.1011177,0.1001643,03/10/2021 03:25:22 a. m.
-0.0292074,0.07673778,-0.1021537,0.1014378,03/10/2021 03:25:22 a. m.
-0.02736564,0.07765193,-0.1031912,0.098468,03/10/2021 03:25:22 a. m.
-0.02587397,0.08067904,-0.1039221,0.1026421,03/10/2021 03:25:22 a. m.
-0.02331587,0.08298875,-0.1047133,0.0957496,03/10/2021 03:25:23 a. m.
-0.02007152,0.08536009,-0.1054608,0.1023145,03/10/2021 03:25:23 a. m.
-0.01645556,0.08719369,-0.1068044,0.0993964,03/10/2021 03:25:23 a. m.
-0.01361443,0.08917633,-0.1086223,0.099556,03/10/2021 03:25:23 a. m.
-0.01148244,0.09087419,-0.1093769,0.0990906,03/10/2021 03:25:23 a. m.
-0.01032666,0.09149013,-0.1092591,0.0986979,03/10/2021 03:25:23 a. m.
-0.009107899,0.0918239,-0.1081374,0.102809,03/10/2021 03:25:23 a. m.
-0.007211227,0.09103461,-0.1061625,0.1004354,03/10/2021 03:25:23 a. m.
-0.003304701,0.08750854,-0.1045872,0.0989691,03/10/2021 03:25:23 a. m.
9.01334E-05,0.0836494,-0.1029554,0.1027302,03/10/2021 03:25:23 a. m.
0.002052907,0.08191893,-0.1015138,0.0978453,03/10/2021 03:25:24 a. m.
0.004059091,0.0825871,-0.09976818,0.0989213,03/10/2021 03:25:24 a. m.
0.004625604,0.08170252,-0.09875381,0.1012071,03/10/2021 03:25:24 a. m.
0.00569959,0.08134779,-0.09767653,0.1006235,03/10/2021 03:25:24 a. m.
0.008436874,0.0812181,-0.09657551,0.0980289,03/10/2021 03:25:24 a. m.
0.0111969,0.07985292,-0.09445219,0.0978279,03/10/2021 03:25:24 a. m.
0.01310124,0.07854041,-0.09341732,0.1031791,03/10/2021 03:25:24 a. m.
0.01464801,0.07771508,-0.09233539,0.1005797,03/10/2021 03:25:24 a. m.
0.01479575,0.0774952,-0.09177978,0.0996733,03/10/2021 03:25:24 a. m.
0.01442423,0.07671778,-0.09125011,0.1001653,03/10/2021 03:25:24 a. m.
0.01413023,0.07706353,-0.09066376,0.0975632,03/10/2021 03:25:25 a. m.
0.01420373,0.07691862,-0.08953111,0.1008715,03/10/2021 03:25:25 a. m.
0.01353672,0.07650693,-0.08840482,0.0985935,03/10/2021 03:25:25 a. m.
0.01353672,0.07648899,-0.08783464,0.1054375,03/10/2021 03:25:25 a. m.
0.01413023,0.07692289,-0.08668573,0.0949616,03/10/2021 03:25:25 a. m.
0.01479575,0.07729496,-0.08667901,0.1033832,03/10/2021 03:25:25 a. m.
0.01479575,0.07729496,-0.08667901,0.1005227,03/10/2021 03:25:25 a. m.
0.01538588,0.07776318,-0.08667055,0.0954153,03/10/2021 03:25:25 a. m.
0.01531163,0.07785635,-0.08666886,0.1049978,03/10/2021 03:25:25 a. m.
0.01509129,0.07692108,-0.08668578,0.0982404,03/10/2021 03:25:25 a. m.
0.01390232,0.0759781,-0.08613043,0.1010743,03/10/2021 03:25:26 a. m.
0.01308683,0.07578987,-0.08556005,0.0990011,03/10/2021 03:25:26 a. m.
0.01248881,0.075324,-0.08499005,0.0965714,03/10/2021 03:25:26 a. m.
0.01196092,0.07476781,-0.08441672,0.1053904,03/10/2021 03:25:26 a. m.
0.01143043,0.07421571,-0.08383907,0.0973492,03/10/2021 03:25:26 a. m.
0.0116452,0.07392977,-0.08325852,0.1030037,03/10/2021 03:25:26 a. m.
