x,y,z,Tiempo,time stamp
-0.03524218,0.07125385,-0.09033506,0.1023785,03/10/2021 03:31:07 a. m.
-0.03514811,0.07103509,-0.09034412,0.1013231,03/10/2021 03:31:07 a. m.
-0.03590531,0.07110025,-0.09034142,0.0983685,03/10/2021 03:31:07 a. m.
-0.03585872,0.07099067,-0.09034595,0.0984781,03/10/2021 03:31:07 a. m.
-0.03585872,0.0710184,-0.09093747,0.0977531,03/10/2021 03:31:07 a. m.
-0.03576552,0.07086173,-0.09213175,0.1054188,03/10/2021 03:31:07 a. m.
-0.03401234,0.07187733,-0.09207787,0.0951137,03/10/2021 03:31:07 a. m.
-0.03161551,0.07315291,-0.09318055,0.1015289,03/10/2021 03:31:07 a. m.
-0.02960026,0.07526744,-0.09478487,0.1044416,03/10/2021 03:31:08 a. m.
-0.02678439,0.08011357,-0.09611246,0.0944036,03/10/2021 03:31:08 a. m.
-0.02194818,0.08371802,-0.0979965,0.1026739,03/10/2021 03:31:08 a. m.
-0.0170137,0.08710092,-0.09980002,0.1004627,03/10/2021 03:31:08 a. m.
-0.0125515,0.0899575,-0.1010472,0.0989484,03/10/2021 03:31:08 a. m.
-0.009311672,0.09218625,-0.1012812,0.098271,03/10/2021 03:31:08 a. m.
-0.007112335,0.09357289,-0.1010989,0.1014534,03/10/2021 03:31:08 a. m.
-0.005247932,0.09407078,-0.098994,0.1021123,03/10/2021 03:31:08 a. m.
-0.001206983,0.09062537,-0.09730624,0.0957644,03/10/2021 03:31:08 a. m.
0.001000274,0.08743013,-0.0949644,0.1041856,03/10/2021 03:31:08 a. m.
0.001694504,0.08742152,-0.09178257,0.0961511,03/10/2021 03:31:09 a. m.
0.003194381,0.08872639,-0.08908837,0.0990045,03/10/2021 03:31:09 a. m.
0.005435541,0.09024806,-0.08644497,0.1033263,03/10/2021 03:31:09 a. m.
0.007954955,0.09149042,-0.08386235,0.0973331,03/10/2021 03:31:09 a. m.
0.009630352,0.09164743,-0.08232844,0.1021041,03/10/2021 03:31:09 a. m.
0.01215203,0.0919162,-0.08182153,0.0984873,03/10/2021 03:31:09 a. m.
0.01416963,0.08957326,-0.08126242,0.104813,03/10/2021 03:31:09 a. m.
0.01634243,0.08703415,-0.08173911,0.0969098,03/10/2021 03:31:09 a. m.
0.01711841,0.08612043,-0.08278947,0.0964947,03/10/2021 03:31:09 a. m.
0.01779796,0.0842113,-0.08115108,0.1021994,03/10/2021 03:31:09 a. m.
0.01877125,0.08193564,-0.08000514,0.1001278,03/10/2021 03:31:10 a. m.
0.0191159,0.0803728,-0.07940497,0.1021788,03/10/2021 03:31:10 a. m.
0.01884073,0.07949552,-0.0804944,0.0999618,03/10/2021 03:31:10 a. m.
0.01678544,0.0784072,-0.0815935,0.0952474,03/10/2021 03:31:10 a. m.
0.01753552,0.07748151,-0.08157787,0.102401,03/10/2021 03:31:10 a. m.
0.01813847,0.07551865,-0.08154474,0.0989635,03/10/2021 03:31:10 a. m.
0.01836236,0.07522926,-0.08269021,0.1022848,03/10/2021 03:31:10 a. m.
0.01896067,0.07570998,-0.08326785,0.0978435,03/10/2021 03:31:10 a. m.
0.01911069,0.07552481,-0.08326688,0.1020935,03/10/2021 03:31:10 a. m.
0.01926072,0.0753423,-0.08441526,0.1019609,03/10/2021 03:31:10 a. m.
0.01993397,0.07574108,-0.08498737,0.0947757,03/10/2021 03:31:11 a. m.
0.0198586,0.07583334,-0.08498679,0.1058042,03/10/2021 03:31:11 a. m.
0.01978321,0.07592562,-0.08498619,0.0984803,03/10/2021 03:31:11 a. m.
0.02045448,0.07632212,-0.08498366,0.0997183,03/10/2021 03:31:11 a. m.
0.02045448,0.07631747,-0.08441278,0.1000824,03/10/2021 03:31:11 a. m.
0.02045448,0.07631747,-0.08441278,0.0993337,03/10/2021 03:31:11 a. m.
0.02008474,0.0755492,-0.083267,0.0993533,03/10/2021 03:31:11 a. m.
0.01993397,0.07574002,-0.08212171,0.0985029,03/10/2021 03:31:11 a. m.
0.01970783,0.07604283,-0.08040929,0.103566,03/10/2021 03:31:11 a. m.
0.01970783,0.07604283,-0.08040929,0.1001424,03/10/2021 03:31:11 a. m.
0.01911069,0.07554626,-0.08097118,0.0956059,03/10/2021 03:31:12 a. m.
0.01805912,0.07439585,-0.08094729,0.1021169,03/10/2021 03:31:12 a. m.
0.01805912,0.07439585,-0.08094729,0.1010975,03/10/2021 03:31:12 a. m.
0.0179106,0.07457343,-0.08152878,0.1023077,03/10/2021 03:31:12 a. m.
0.01805912,0.07437436,-0.08383928,0.0956537,03/10/2021 03:31:12 a. m.
0.01835613,0.07408419,-0.08847684,0.1022508,03/10/2021 03:31:12 a. m.
0.01918571,0.07573892,-0.0930232,0.0975652,03/10/2021 03:31:12 a. m.
0.02164029,0.0778616,-0.09630224,0.1012273,03/10/2021 03:31:12 a. m.
0.02406579,0.08009646,-0.09948327,0.1021427,03/10/2021 03:31:12 a. m.
0.02887057,0.08108597,-0.1038654,0.0994066,03/10/2021 03:31:12 a. m.
0.03041252,0.0808058,-0.1056008,0.0990181,03/10/2021 03:31:13 a. m.
0.03073305,0.0802893,-0.1045433,0.0986618,03/10/2021 03:31:13 a. m.
0.02944258,0.07810996,-0.10428,0.1000126,03/10/2021 03:31:13 a. m.
0.0282511,0.07699192,-0.1038565,0.1010428,03/10/2021 03:31:13 a. m.
0.0282511,0.07699192,-0.1038565,0.0997867,03/10/2021 03:31:13 a. m.
0.02788608,0.07613007,-0.1033911,0.1005677,03/10/2021 03:31:13 a. m.
0.0265253,0.07528356,-0.1035024,0.0974677,03/10/2021 03:31:13 a. m.
0.02667977,0.075027,-0.1029503,0.1046741,03/10/2021 03:31:13 a. m.
0.02728397,0.07553927,-0.102885,0.0969106,03/10/2021 03:31:13 a. m.
0.02895607,0.07603664,-0.1028216,0.1000236,03/10/2021 03:31:13 a. m.
0.02895607,0.07603664,-0.1028216,0.0999117,03/10/2021 03:31:14 a. m.
0.02835387,0.07530186,-0.1011645,0.0990691,03/10/2021 03:31:14 a. m.
0.02630407,0.0740286,-0.1013117,0.1038287,03/10/2021 03:31:14 a. m.
0.02515921,0.07292194,-0.1014397,0.1000509,03/10/2021 03:31:14 a. m.
0.02699502,0.07212152,-0.1027239,0.0959115,03/10/2021 03:31:14 a. m.
0.029074,0.07239518,-0.1044788,0.1015751,03/10/2021 03:31:14 a. m.
0.03091428,0.07430717,-0.1065835,0.0980435,03/10/2021 03:31:14 a. m.
0.03144473,0.07529812,-0.1087926,0.1035549,03/10/2021 03:31:14 a. m.
0.03205132,0.07602666,-0.1098491,0.0970966,03/10/2021 03:31:14 a. m.
0.03213038,0.07604232,-0.1104366,0.0986553,03/10/2021 03:31:14 a. m.
0.03213038,0.07604232,-0.1104366,0.1041296,03/10/2021 03:31:15 a. m.
0.03223164,0.07461768,-0.1100959,0.0984362,03/10/2021 03:31:15 a. m.
