x,y,z,Tiempo,time stamp
-0.03704925,0.07074388,-0.09630534,0.1011589,03/10/2021 03:24:42 a. m.
-0.03638401,0.07084363,-0.09570138,0.1018594,03/10/2021 03:24:42 a. m.
-0.03571894,0.07094862,-0.0950982,0.1009466,03/10/2021 03:24:42 a. m.
-0.03567234,0.07083923,-0.09510614,0.0975772,03/10/2021 03:24:42 a. m.
-0.03491294,0.07077516,-0.09511079,0.1000412,03/10/2021 03:24:42 a. m.
-0.03372483,0.07146557,-0.09565383,0.1009387,03/10/2021 03:24:42 a. m.
-0.03075654,0.07310999,-0.09611519,0.0986315,03/10/2021 03:24:42 a. m.
-0.02656827,0.07535066,-0.09709293,0.0991051,03/10/2021 03:24:42 a. m.
-0.02179736,0.07798215,-0.09856971,0.1017505,03/10/2021 03:24:42 a. m.
-0.01652908,0.08111689,-0.09993242,0.101346,03/10/2021 03:24:42 a. m.
-0.01193957,0.08409429,-0.1012451,0.0968926,03/10/2021 03:24:43 a. m.
-0.008855294,0.08579866,-0.1032089,0.1037432,03/10/2021 03:24:43 a. m.
-0.005369689,0.08460139,-0.1055785,0.0959356,03/10/2021 03:24:43 a. m.
-0.0009175651,0.0834232,-0.1079938,0.1024005,03/10/2021 03:24:43 a. m.
0.003203224,0.08392919,-0.1090238,0.1011635,03/10/2021 03:24:43 a. m.
0.005343571,0.08354487,-0.1096537,0.0947367,03/10/2021 03:24:43 a. m.
0.006419286,0.08331203,-0.1096963,0.1025349,03/10/2021 03:24:43 a. m.
0.008581579,0.08296824,-0.1103234,0.0989003,03/10/2021 03:24:43 a. m.
0.01119025,0.0830727,-0.1097402,0.1021585,03/10/2021 03:24:43 a. m.
0.01383534,0.08074167,-0.1090234,0.1008614,03/10/2021 03:24:43 a. m.
0.01694526,0.07788087,-0.1083609,0.1001943,03/10/2021 03:24:44 a. m.
0.0208066,0.07281282,-0.107408,0.1006695,03/10/2021 03:24:44 a. m.
0.02236597,0.07060742,-0.1059305,0.0972628,03/10/2021 03:24:44 a. m.
0.02306423,0.07084029,-0.1046892,0.1039062,03/10/2021 03:24:44 a. m.
0.02346116,0.07130366,-0.1022256,0.09671,03/10/2021 03:24:44 a. m.
0.02331114,0.07115307,-0.09925216,0.1035793,03/10/2021 03:24:44 a. m.
0.02353616,0.07075875,-0.0980953,0.0960179,03/10/2021 03:24:44 a. m.
0.022094,0.07127707,-0.09804755,0.0996965,03/10/2021 03:24:44 a. m.
0.02033666,0.07100236,-0.09866983,0.1034097,03/10/2021 03:24:44 a. m.
0.01964273,0.07066988,-0.09930044,0.0958956,03/10/2021 03:24:44 a. m.
0.02008373,0.07010996,-0.0993564,0.1036004,03/10/2021 03:24:45 a. m.
0.01964273,0.0706097,-0.09870751,0.0992387,03/10/2021 03:24:45 a. m.
0.02008373,0.07004955,-0.09876129,0.1006972,03/10/2021 03:24:45 a. m.
0.02015723,0.07014448,-0.1005559,0.0982357,03/10/2021 03:24:45 a. m.
0.02015723,0.07035353,-0.1023392,0.1001163,03/10/2021 03:24:45 a. m.
0.02001022,0.070614,-0.1029102,0.0997626,03/10/2021 03:24:45 a. m.
0.01960567,0.06985062,-0.1030045,0.0988856,03/10/2021 03:24:45 a. m.
0.01931319,0.07022408,-0.1029583,0.1026415,03/10/2021 03:24:45 a. m.
0.01931319,0.07022408,-0.1029583,0.0981992,03/10/2021 03:24:45 a. m.
0.01931319,0.07022408,-0.1029583,0.1000735,03/10/2021 03:24:45 a. m.
0.01960567,0.06985062,-0.1030045,0.1030696,03/10/2021 03:24:46 a. m.
0.01938631,0.07013071,-0.1029698,0.0974684,03/10/2021 03:24:46 a. m.
0.01938631,0.07013071,-0.1029698,0.1004246,03/10/2021 03:24:46 a. m.
0.01953255,0.06986945,-0.1023971,0.0998245,03/10/2021 03:24:46 a. m.
0.01945943,0.06996285,-0.102386,0.0993509,03/10/2021 03:24:46 a. m.
0.01953255,0.06986945,-0.1023971,0.1013526,03/10/2021 03:24:46 a. m.
0.01960567,0.06977604,-0.1024083,0.0994645,03/10/2021 03:24:46 a. m.
0.01982501,0.06949579,-0.1024418,0.1011732,03/10/2021 03:24:46 a. m.
0.01953255,0.06986945,-0.1023971,0.0967405,03/10/2021 03:24:46 a. m.
0.01945943,0.06996285,-0.102386,0.105117,03/10/2021 03:24:46 a. m.
0.01967879,0.06968262,-0.1024195,0.0987413,03/10/2021 03:24:47 a. m.
0.01975191,0.06958922,-0.1024306,0.0942952,03/10/2021 03:24:47 a. m.
0.01945943,0.07003734,-0.1029814,0.1029801,03/10/2021 03:24:47 a. m.
0.01953255,0.06994397,-0.1029929,0.0980864,03/10/2021 03:24:47 a. m.
0.01960567,0.06985062,-0.1030045,0.1034865,03/10/2021 03:24:47 a. m.
0.01708744,0.07180422,-0.1027631,0.0991006,03/10/2021 03:24:47 a. m.
0.01306766,0.07574857,-0.1022759,0.09693,03/10/2021 03:24:47 a. m.
0.00883247,0.07768653,-0.1026113,0.1037102,03/10/2021 03:24:47 a. m.
0.003977925,0.0817702,-0.1020907,0.0997319,03/10/2021 03:24:47 a. m.
-0.0005331524,0.08423058,-0.1006798,0.1017416,03/10/2021 03:24:47 a. m.
-0.006603729,0.08432464,-0.09902754,0.0991254,03/10/2021 03:24:48 a. m.
-0.01130823,0.08392193,-0.09742936,0.1003964,03/10/2021 03:24:48 a. m.
-0.01522863,0.08251155,-0.09646146,0.1001622,03/10/2021 03:24:48 a. m.
-0.0181071,0.08059139,-0.0938414,0.0958011,03/10/2021 03:24:48 a. m.
-0.02084705,0.0785653,-0.09285119,0.1041282,03/10/2021 03:24:48 a. m.
-0.02326119,0.07743792,-0.09348869,0.0991143,03/10/2021 03:24:48 a. m.
-0.02385355,0.07716659,-0.09407651,0.1008916,03/10/2021 03:24:48 a. m.
-0.02505083,0.07806041,-0.09458223,0.0970673,03/10/2021 03:24:48 a. m.
-0.02473842,0.0790816,-0.09676392,0.0976947,03/10/2021 03:24:48 a. m.
-0.02519711,0.08301183,-0.09916905,0.102244,03/10/2021 03:24:48 a. m.
-0.02503926,0.08685806,-0.09982809,0.1004772,03/10/2021 03:24:49 a. m.
-0.02509669,0.08702614,-0.1003455,0.1008347,03/10/2021 03:24:49 a. m.
-0.02509669,0.08696177,-0.09981611,0.1009466,03/10/2021 03:24:49 a. m.
-0.02553906,0.08638877,-0.09934349,0.0983804,03/10/2021 03:24:49 a. m.
-0.02626726,0.08634002,-0.09881033,0.0997323,03/10/2021 03:24:49 a. m.
-0.02621068,0.08617731,-0.09828907,0.1006511,03/10/2021 03:24:49 a. m.
-0.02621068,0.08623577,-0.09882157,0.1026459,03/10/2021 03:24:49 a. m.
-0.02626726,0.08634002,-0.09881033,0.1044615,03/10/2021 03:24:49 a. m.
-0.02587119,0.08561022,-0.09888898,0.0946253,03/10/2021 03:24:49 a. m.
-0.02632025,0.08510154,-0.0989438,0.0999189,03/10/2021 03:24:49 a. m.
-0.02649356,0.08407068,-0.09905492,0.0986291,03/10/2021 03:24:50 a. m.
-0.02632637,0.08375654,-0.09908877,0.1013684,03/10/2021 03:24:50 a. m.
-0.02689527,0.0834587,-0.09912087,0.0988131,03/10/2021 03:24:50 a. m.
-0.02689527,0.0835204,-0.09966391,0.1025513,03/10/2021 03:24:50 a. m.
-0.02678467,0.08344053,-0.1007743,0.0951264,03/10/2021 03:24:50 a. m.
-0.02752027,0.08367065,-0.1024002,0.101184,03/10/2021 03:24:50 a. m.
-0.02983348,0.0868139,-0.102527,0.1029276,03/10/2021 03:24:50 a. m.
-0.03125612,0.08814289,-0.1018125,0.0984289,03/10/2021 03:24:50 a. m.
-0.03261257,0.08937892,-0.1011209,0.0992387,03/10/2021 03:24:50 a. m.
-0.03315983,0.08897389,-0.1001126,0.0988114,03/10/2021 03:24:50 a. m.
-0.03261257,0.08912142,-0.09903821,0.1021045,03/10/2021 03:24:51 a. m.
-0.03250538,0.08873775,-0.09749487,0.101196,03/10/2021 03:24:51 a. m.
-0.03360275,0.08799156,-0.09544858,0.0958315,03/10/2021 03:24:51 a. m.
-0.03428088,0.08357476,-0.09418216,0.1033882,03/10/2021 03:24:51 a. m.
-0.03444084,0.07774897,-0.09290087,0.0970081,03/10/2021 03:24:51 a. m.
-0.03538183,0.07660636,-0.09182695,0.1047358,03/10/2021 03:24:51 a. m.
-0.03554576,0.07530269,-0.09074348,0.0955428,03/10/2021 03:24:51 a. m.
-0.03530617,0.07473068,-0.09019117,0.0997072,03/10/2021 03:24:51 a. m.
-0.03470479,0.07499605,-0.09018019,0.1007931,03/10/2021 03:24:51 a. m.
-0.03530617,0.07473068,-0.09019117,0.0981595,03/10/2021 03:24:51 a. m.
-0.03590862,0.07452425,-0.09135796,0.1026024,03/10/2021 03:24:52 a. m.
-0.03720988,0.07436517,-0.09368765,0.0987874,03/10/2021 03:24:52 a. m.
-0.03776844,0.07408439,-0.09487069,0.1038161,03/10/2021 03:24:52 a. m.
-0.03776844,0.07412966,-0.09545015,0.0985418,03/10/2021 03:24:52 a. m.
-0.03786074,0.0743962,-0.09601183,0.0967451,03/10/2021 03:24:52 a. m.
-0.03772229,0.0741175,-0.09661776,0.1022223,03/10/2021 03:24:52 a. m.
-0.03842034,0.0741907,-0.09777924,0.1011603,03/10/2021 03:24:52 a. m.
-0.03790689,0.07466143,-0.09773588,0.0993312,03/10/2021 03:24:52 a. m.
-0.03776844,0.07438976,-0.09834458,0.1004377,03/10/2021 03:24:52 a. m.
-0.03725647,0.07492117,-0.0988756,0.0981729,03/10/2021 03:24:52 a. m.
-0.03720988,0.07481205,-0.0988865,0.102238,03/10/2021 03:24:53 a. m.
-0.0364651,0.07462683,-0.09773907,0.0993871,03/10/2021 03:24:53 a. m.
-0.0371167,0.07437245,-0.09659626,0.0997513,03/10/2021 03:24:53 a. m.
-0.03786074,0.0743962,-0.09601183,0.1006599,03/10/2021 03:24:53 a. m.
-0.03772229,0.07406769,-0.09603824,0.0960514,03/10/2021 03:24:53 a. m.
-0.03786074,0.0743962,-0.09601183,0.1022245,03/10/2021 03:24:53 a. m.
-0.03776844,0.07417718,-0.09602943,0.0983633,03/10/2021 03:24:53 a. m.
-0.03781459,0.07428671,-0.09602062,0.1038774,03/10/2021 03:24:53 a. m.
-0.03720988,0.07444877,-0.09484427,0.0996322,03/10/2021 03:24:53 a. m.
-0.03655917,0.07459681,-0.09483352,0.1009557,03/10/2021 03:24:53 a. m.
-0.03772229,0.07397483,-0.09487864,0.0990081,03/10/2021 03:24:54 a. m.
