x,y,z,Tiempo,time stamp
-0.03971156,0.0705853,-0.1005084,0.098526,03/10/2021 03:27:09 a. m.
-0.03891271,0.0703919,-0.1005292,0.1025567,03/10/2021 03:27:09 a. m.
-0.0382009,0.07042197,-0.100526,0.0998217,03/10/2021 03:27:09 a. m.
-0.0375336,0.07056484,-0.1005106,0.1016569,03/10/2021 03:27:10 a. m.
-0.03686643,0.07071062,-0.1004949,0.099192,03/10/2021 03:27:10 a. m.
-0.0348659,0.07110044,-0.0998549,0.0975265,03/10/2021 03:27:10 a. m.
-0.03050596,0.07290702,-0.09966728,0.102485,03/10/2021 03:27:10 a. m.
-0.02635564,0.07535098,-0.1011588,0.0971243,03/10/2021 03:27:10 a. m.
-0.02205237,0.07750457,-0.1026345,0.1041091,03/10/2021 03:27:10 a. m.
-0.01827312,0.08061514,-0.103931,0.0956576,03/10/2021 03:27:10 a. m.
-0.01447106,0.08346491,-0.1040882,0.1002413,03/10/2021 03:27:10 a. m.
-0.01175666,0.08549807,-0.1043438,0.1008992,03/10/2021 03:27:10 a. m.
-0.009512085,0.08693942,-0.1041315,0.097323,03/10/2021 03:27:10 a. m.
-0.006739978,0.08879133,-0.1038589,0.1022617,03/10/2021 03:27:11 a. m.
-0.003372598,0.0888441,-0.1049201,0.1008895,03/10/2021 03:27:11 a. m.
3.404543E-05,0.08790726,-0.1066851,0.0997132,03/10/2021 03:27:11 a. m.
0.002604496,0.08906388,-0.1064918,0.0990209,03/10/2021 03:27:11 a. m.
0.004285455,0.08888917,-0.1049131,0.0986025,03/10/2021 03:27:11 a. m.
0.008125857,0.08487945,-0.1038856,0.1026493,03/10/2021 03:27:11 a. m.
0.01222056,0.07942782,-0.1029578,0.1005659,03/10/2021 03:27:11 a. m.
0.01337777,0.07650968,-0.1016031,0.099622,03/10/2021 03:27:11 a. m.
0.01374146,0.07583962,-0.09994207,0.1015726,03/10/2021 03:27:11 a. m.
0.01429771,0.07369084,-0.09841169,0.0944851,03/10/2021 03:27:11 a. m.
0.01376024,0.07302289,-0.09729818,0.1024279,03/10/2021 03:27:12 a. m.
0.01354432,0.07325432,-0.09669049,0.1013965,03/10/2021 03:27:12 a. m.
0.01422535,0.07357166,-0.09607808,0.099801,03/10/2021 03:27:12 a. m.
0.014153,0.07357293,-0.09490779,0.0977305,03/10/2021 03:27:12 a. m.
0.01475981,0.07395363,-0.0937143,0.104801,03/10/2021 03:27:12 a. m.
0.01483254,0.07390026,-0.09430073,0.0994515,03/10/2021 03:27:12 a. m.
0.01475981,0.07399441,-0.09429428,0.0955708,03/10/2021 03:27:12 a. m.
0.01587656,0.07384755,-0.09488788,0.1015853,03/10/2021 03:27:12 a. m.
0.01633523,0.07450611,-0.09484009,0.0986057,03/10/2021 03:27:12 a. m.
0.01686436,0.07507265,-0.094799,0.1022281,03/10/2021 03:27:12 a. m.
0.01761357,0.07531954,-0.09420331,0.1017386,03/10/2021 03:27:13 a. m.
0.0179892,0.07589713,-0.09129046,0.0962518,03/10/2021 03:27:13 a. m.
0.0179892,0.07575567,-0.0878536,0.1027578,03/10/2021 03:27:13 a. m.
0.01686436,0.07465029,-0.08499438,0.1001112,03/10/2021 03:27:13 a. m.
0.01558408,0.07379305,-0.08267713,0.0998434,03/10/2021 03:27:13 a. m.
0.01526898,0.07295752,-0.08150151,0.0971838,03/10/2021 03:27:13 a. m.
0.01444243,0.07277377,-0.08149841,0.1048979,03/10/2021 03:27:13 a. m.
0.01419207,0.07182795,-0.08207086,0.0967077,03/10/2021 03:27:13 a. m.
0.01469587,0.07115671,-0.08324403,0.0984288,03/10/2021 03:27:13 a. m.
0.01636006,0.0715525,-0.08619319,0.1014466,03/10/2021 03:27:13 a. m.
0.01748519,0.07149802,-0.09032495,0.0989687,03/10/2021 03:27:14 a. m.
0.01898122,0.07105338,-0.09390208,0.1053002,03/10/2021 03:27:14 a. m.
0.02271107,0.07189003,-0.09917851,0.098866,03/10/2021 03:27:14 a. m.
0.02590881,0.07077295,-0.1016883,0.0980393,03/10/2021 03:27:14 a. m.
0.02783649,0.07112417,-0.1028471,0.1018912,03/10/2021 03:27:14 a. m.
0.03023249,0.07096545,-0.1040698,0.0948902,03/10/2021 03:27:14 a. m.
0.0334208,0.07146619,-0.1070131,0.1025787,03/10/2021 03:27:14 a. m.
0.03474976,0.07149223,-0.1088227,0.1001108,03/10/2021 03:27:14 a. m.
0.0352219,0.07116432,-0.1100917,0.0969441,03/10/2021 03:27:14 a. m.
0.03671543,0.07106172,-0.1119399,0.1054683,03/10/2021 03:27:14 a. m.
0.03948019,0.07073215,-0.1132277,0.0947819,03/10/2021 03:27:15 a. m.
0.04058892,0.07088714,-0.1138126,0.1028859,03/10/2021 03:27:15 a. m.
0.0408293,0.07051074,-0.11327,0.0979925,03/10/2021 03:27:15 a. m.
0.04058892,0.0707706,-0.1132204,0.1023158,03/10/2021 03:27:15 a. m.
0.04074918,0.07059736,-0.1132535,0.0981193,03/10/2021 03:27:15 a. m.
0.04058892,0.0707706,-0.1132204,0.0982812,03/10/2021 03:27:15 a. m.
0.04058892,0.0707706,-0.1132204,0.1034471,03/10/2021 03:27:15 a. m.
0.04090944,0.07042413,-0.1132866,0.0973598,03/10/2021 03:27:15 a. m.
0.04050879,0.07085722,-0.1132038,0.1033085,03/10/2021 03:27:15 a. m.
0.04066904,0.07068398,-0.1132369,0.0972057,03/10/2021 03:27:15 a. m.
0.04058892,0.07088714,-0.1138126,0.0989202,03/10/2021 03:27:16 a. m.
0.04050879,0.07097369,-0.1137957,0.1032425,03/10/2021 03:27:16 a. m.
0.04098956,0.07045437,-0.113897,0.0967226,03/10/2021 03:27:16 a. m.
0.04058892,0.07088714,-0.1138126,0.1024225,03/10/2021 03:27:16 a. m.
0.0408293,0.07074652,-0.114456,0.1002796,03/10/2021 03:27:16 a. m.
0.0408293,0.07074652,-0.114456,0.1009568,03/10/2021 03:27:16 a. m.
0.0410697,0.07060861,-0.115101,0.0985226,03/10/2021 03:27:16 a. m.
0.04074918,0.07095427,-0.1150307,0.0983323,03/10/2021 03:27:16 a. m.
0.0408293,0.07086786,-0.1150483,0.1031197,03/10/2021 03:27:16 a. m.
0.04019813,0.07030814,-0.115162,0.0969986,03/10/2021 03:27:16 a. m.
0.04011837,0.07039488,-0.1151444,0.1031691,03/10/2021 03:27:17 a. m.
0.0402779,0.0702214,-0.1151797,0.1001945,03/10/2021 03:27:17 a. m.
0.03940584,0.07004943,-0.1158354,0.0955564,03/10/2021 03:27:17 a. m.
0.03972349,0.06970149,-0.1159075,0.1043518,03/10/2021 03:27:17 a. m.
0.03995882,0.07056836,-0.1151091,0.0964693,03/10/2021 03:27:17 a. m.
0.03868248,0.07183564,-0.114239,0.1021679,03/10/2021 03:27:17 a. m.
