x,y,z,Tiempo,time stamp
-0.03463073,0.07043315,-0.09872447,0.1012357,03/10/2021 03:28:32 a. m.
-0.03467776,0.07054212,-0.09871401,0.101358,03/10/2021 03:28:32 a. m.
-0.03400951,0.07070031,-0.09869882,0.0981429,03/10/2021 03:28:32 a. m.
-0.0334373,0.07107855,-0.09866251,0.1025495,03/10/2021 03:28:32 a. m.
-0.03267365,0.0710253,-0.09866762,0.0976737,03/10/2021 03:28:32 a. m.
-0.03215246,0.0715766,-0.09920983,0.1004568,03/10/2021 03:28:32 a. m.
-0.03020526,0.07226186,-0.09973428,0.1006754,03/10/2021 03:28:32 a. m.
-0.02606296,0.0731807,-0.100819,0.1015429,03/10/2021 03:28:33 a. m.
-0.01935688,0.07242507,-0.1026864,0.0975493,03/10/2021 03:28:33 a. m.
-0.01422061,0.07208974,-0.1045201,0.0992849,03/10/2021 03:28:33 a. m.
-0.01060039,0.07465444,-0.1065309,0.1000598,03/10/2021 03:28:33 a. m.
-0.007101852,0.07742848,-0.1084366,0.1018769,03/10/2021 03:28:33 a. m.
-0.004060756,0.07942248,-0.1092544,0.0986614,03/10/2021 03:28:33 a. m.
-0.002293188,0.0806882,-0.1096044,0.099531,03/10/2021 03:28:33 a. m.
-0.0005401187,0.08197547,-0.1099411,0.099929,03/10/2021 03:28:33 a. m.
0.0004826896,0.08296823,-0.1097593,0.1031799,03/10/2021 03:28:33 a. m.
0.002052907,0.08310653,-0.1091712,0.0964865,03/10/2021 03:28:33 a. m.
0.004541323,0.08213163,-0.1093458,0.1010449,03/10/2021 03:28:34 a. m.
0.008137405,0.08096113,-0.1095555,0.0979324,03/10/2021 03:28:34 a. m.
0.01250491,0.07892714,-0.1099199,0.1050874,03/10/2021 03:28:34 a. m.
0.01446885,0.07641891,-0.1103692,0.0991525,03/10/2021 03:28:34 a. m.
0.01621458,0.07408465,-0.1101892,0.0982869,03/10/2021 03:28:34 a. m.
0.01719271,0.07398578,-0.1096089,0.0992307,03/10/2021 03:28:34 a. m.
0.01758473,0.07444177,-0.107748,0.098806,03/10/2021 03:28:34 a. m.
