x,y,z,Tiempo,time stamp
-0.04034825,0.07069124,-0.09871446,0.1001332,03/10/2021 01:39:28 a. m.
-0.039679,0.07094816,-0.09987743,0.1057367,03/10/2021 01:39:28 a. m.
-0.03963469,0.0709017,-0.100477,0.0955643,03/10/2021 01:39:28 a. m.
-0.03959038,0.07079095,-0.1004889,0.0969752,03/10/2021 01:39:28 a. m.
-0.03963469,0.07096831,-0.1010648,0.1026377,03/10/2021 01:39:28 a. m.
-0.03959038,0.07085761,-0.1010771,0.0985019,03/10/2021 01:39:28 a. m.
-0.03959038,0.07085761,-0.1010771,0.1022267,03/10/2021 01:39:29 a. m.
-0.03959038,0.07085761,-0.1010771,0.0982934,03/10/2021 01:39:29 a. m.
-0.03959038,0.07085761,-0.1010771,0.1032557,03/10/2021 01:39:29 a. m.
-0.03815611,0.07439659,-0.1006818,0.0965401,03/10/2021 01:39:29 a. m.
-0.03690781,0.08279311,-0.09919509,0.09929,03/10/2021 01:39:29 a. m.
-0.03444158,0.0892146,-0.09850286,0.1049762,03/10/2021 01:39:29 a. m.
-0.02905266,0.09211395,-0.09819032,0.0950082,03/10/2021 01:39:29 a. m.
-0.02379134,0.09506938,-0.09637149,0.1027398,03/10/2021 01:39:29 a. m.
-0.01885321,0.0973031,-0.09321818,0.1013815,03/10/2021 01:39:29 a. m.
-0.01443436,0.09712145,-0.08932287,0.0953043,03/10/2021 01:39:29 a. m.
-0.01069478,0.0949552,-0.08693475,0.1022788,03/10/2021 01:39:30 a. m.
-0.009044345,0.09256113,-0.08497053,0.1003251,03/10/2021 01:39:30 a. m.
-0.006843764,0.08941099,-0.08344328,0.1007705,03/10/2021 01:39:30 a. m.
-0.005260978,0.08834302,-0.08135563,0.1004068,03/10/2021 01:39:30 a. m.
-0.003737364,0.08738729,-0.08028743,0.1027186,03/10/2021 01:39:30 a. m.
-0.0008023344,0.08567297,-0.07970876,0.0969592,03/10/2021 01:39:30 a. m.
0.00110266,0.08424343,-0.07966377,0.0964113,03/10/2021 01:39:30 a. m.
0.002093237,0.08287551,-0.0801629,0.1031006,03/10/2021 01:39:30 a. m.
0.003732461,0.08183692,-0.0806803,0.0982671,03/10/2021 01:39:30 a. m.
