x,y,z,Tiempo,time stamp
-0.0172659,0.07001103,-0.1380585,0.1020152,03/10/2021 03:05:55 a. m.
-0.01715727,0.06981101,-0.1381289,0.1025034,03/10/2021 03:05:55 a. m.
-0.01666034,0.07085767,-0.1390936,0.0987732,03/10/2021 03:05:55 a. m.
-0.01649609,0.07077604,-0.1397928,0.0991899,03/10/2021 03:05:55 a. m.
-0.01710295,0.07035664,-0.1399459,0.0976682,03/10/2021 03:05:55 a. m.
-0.01760426,0.06996048,-0.1407659,0.1047492,03/10/2021 03:05:55 a. m.
-0.01744259,0.06944039,-0.1402805,0.0967613,03/10/2021 03:05:55 a. m.
-0.01749648,0.06932154,-0.1396478,0.1013446,03/10/2021 03:05:55 a. m.
-0.0173887,0.06890502,-0.139122,0.1004852,03/10/2021 03:05:56 a. m.
-0.01666838,0.06869925,-0.1378471,0.0983684,03/10/2021 03:05:56 a. m.
-0.01545002,0.06893037,-0.1357609,0.1010027,03/10/2021 03:05:56 a. m.
-0.01424074,0.0691975,-0.1336846,0.098165,03/10/2021 03:05:56 a. m.
-0.01338188,0.07010039,-0.1314336,0.1016759,03/10/2021 03:05:56 a. m.
-0.01265786,0.07123747,-0.1291503,0.0983705,03/10/2021 03:05:56 a. m.
-0.01084745,0.07195907,-0.127027,0.1009584,03/10/2021 03:05:56 a. m.
-0.009115677,0.07266905,-0.124311,0.100416,03/10/2021 03:05:56 a. m.
-0.008217189,0.07367622,-0.1228009,0.0982751,03/10/2021 03:05:56 a. m.
-0.006089326,0.07393999,-0.1208837,0.1024579,03/10/2021 03:05:56 a. m.
-0.005464617,0.07402965,-0.1196357,0.0995738,03/10/2021 03:05:57 a. m.
-0.003855754,0.07515421,-0.1175511,0.0969529,03/10/2021 03:05:57 a. m.
-0.002429504,0.07537494,-0.1162973,0.1056001,03/10/2021 03:05:57 a. m.
-0.001201626,0.07603409,-0.1155559,0.0963378,03/10/2021 03:05:57 a. m.
-0.0001795031,0.07699687,-0.1147571,0.1010028,03/10/2021 03:05:57 a. m.
0.000494238,0.07718115,-0.1141273,0.0982343,03/10/2021 03:05:57 a. m.
0.001839172,0.07756663,-0.1128717,0.1025513,03/10/2021 03:05:57 a. m.
0.0022383,0.0780419,-0.1116089,0.0984842,03/10/2021 03:05:57 a. m.
0.002770122,0.0783368,-0.1103899,0.0983028,03/10/2021 03:05:57 a. m.
0.001992423,0.08046437,-0.1088606,0.1040545,03/10/2021 03:05:57 a. m.
0.002373371,0.08097162,-0.1076369,0.0965017,03/10/2021 03:05:58 a. m.
0.003167767,0.08091684,-0.1065129,0.1035706,03/10/2021 03:05:58 a. m.
0.0036829,0.08109147,-0.1042302,0.1006854,03/10/2021 03:05:58 a. m.
0.004847169,0.08170528,-0.1024656,0.0949287,03/10/2021 03:05:58 a. m.
0.005426705,0.08185529,-0.1002198,0.1026802,03/10/2021 03:05:58 a. m.
0.006147534,0.08179838,-0.09745331,0.097506,03/10/2021 03:05:58 a. m.
0.005355567,0.08160006,-0.09691806,0.1024353,03/10/2021 03:05:58 a. m.
0.006004483,0.08174468,-0.09469478,0.0988175,03/10/2021 03:05:58 a. m.
0.006508589,0.0821166,-0.09246773,0.1049381,03/10/2021 03:05:58 a. m.
0.006652415,0.08180484,-0.09028661,0.0953844,03/10/2021 03:05:58 a. m.
0.007227063,0.08217227,-0.08862698,0.098517,03/10/2021 03:05:59 a. m.
0.007443964,0.08186956,-0.08808815,0.1036945,03/10/2021 03:05:59 a. m.
0.008454069,0.08169968,-0.08644576,0.0987494,03/10/2021 03:05:59 a. m.
0.009108245,0.08082557,-0.08480394,0.100464,03/10/2021 03:05:59 a. m.
0.009835109,0.07987866,-0.08258578,0.0977711,03/10/2021 03:05:59 a. m.
0.01063465,0.078852,-0.08145568,0.1008431,03/10/2021 03:05:59 a. m.
0.01128882,0.07801174,-0.08087742,0.0999845,03/10/2021 03:05:59 a. m.
0.01039208,0.0767042,-0.08312172,0.1002539,03/10/2021 03:05:59 a. m.
0.009938642,0.07608412,-0.08597049,0.1005809,03/10/2021 03:05:59 a. m.
0.01008171,0.07593232,-0.08768648,0.1005995,03/10/2021 03:05:59 a. m.
0.01001017,0.07611008,-0.0899664,0.0996686,03/10/2021 03:06:00 a. m.
0.01022476,0.07594261,-0.09226303,0.1007344,03/10/2021 03:06:00 a. m.
0.011327,0.07584161,-0.09398989,0.0966209,03/10/2021 03:06:00 a. m.
